customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
182,dbarnes@example.org,Jessica,Wong,43,M,77051,Married,Master,Rural,Hudsonhaven,Delaware,USA,2023-08-19,2023-09-13,Web,False
183,laura93@example.com,Jeffrey,Morgan,55,Other,52963,Single,Some College,Urban,New Joseph,Vermont,USA,2023-01-25,2023-02-19,Web,True
184,shelly78@example.org,Raymond,Ward,48,F,65377,Single,Bachelor,Urban,New Michaelfurt,Mississippi,USA,2024-01-04,2024-01-25,Email,True
185,lonnie18@example.net,Maxwell,Aguilar,46,Other,41809,Widowed,Some College,Urban,New Richardhaven,Kansas,USA,2024-10-19,2024-11-06,Mobile App,True
186,aaron65@example.org,Kathryn,Brennan,45,Other,79939,Married,High School,Suburban,Christopherburgh,Wyoming,USA,2024-01-01,2024-01-14,Email,True
187,kmiller@example.org,Shawn,Dominguez,66,Other,93778,Single,Some College,Rural,North David,Alaska,USA,2023-03-14,2023-03-23,Web,True
188,ryanvalencia@example.org,David,Hodges,77,M,41979,Divorced,High School,Urban,Flynnfort,Massachusetts,USA,2023-08-25,2023-09-20,Mobile App,True
189,danielle94@example.com,Maria,Donovan,58,F,70500,Divorced,High School,Urban,Kathryntown,Wyoming,USA,2023-09-15,2023-10-15,Mobile App,False
190,dustin40@example.net,Michael,Mathis,77,M,40751,Divorced,Master,Rural,Port Douglaschester,Michigan,USA,2024-08-12,2024-08-13,Email,True
191,xmoore@example.org,Amanda,Adams,32,Other,47018,Widowed,Bachelor,Rural,Harrisonberg,Missouri,USA,2023-04-24,2023-04-24,Web,True
192,droberts@example.org,Carolyn,Hill,18,M,49227,Divorced,High School,Urban,Leeport,Georgia,USA,2023-09-25,2023-10-01,Email,True
193,monica38@example.net,Timothy,Park,33,Other,69511,Single,Some College,Suburban,West Andreaberg,Nebraska,USA,2023-12-04,2023-12-06,Email,True
194,jthompson@example.net,Hayley,Silva,50,F,121285,Single,Master,Rural,New Benjaminburgh,Maine,USA,2023-02-06,2023-03-01,Email,True
195,mitchelllisa@example.org,Donna,Parker,59,F,47692,Married,Bachelor,Rural,Lake Derrick,New Hampshire,USA,2024-07-18,2024-07-19,Web,False
196,albertwang@example.org,Olivia,Espinoza,31,M,79757,Divorced,Master,Suburban,Port Theodore,New York,USA,2024-06-03,2024-06-12,Web,False
197,aaron70@example.net,Amanda,Wallace,25,M,119943,Married,PhD,Rural,East Randy,Arkansas,USA,2023-02-26,2023-03-25,Mobile App,True
198,cindyherrera@example.net,Colin,Hernandez,62,Other,50924,Widowed,High School,Suburban,East Tracy,Kansas,USA,2023-01-19,2023-02-12,Mobile App,True
199,thomasjohnson@example.net,Michele,Andrews,19,Other,105616,Widowed,PhD,Urban,Port Michaelmouth,Hawaii,USA,2024-03-16,2024-03-19,Mobile App,True
200,clarkchris@example.com,Haley,Foster,43,F,102134,Divorced,Some College,Suburban,Justintown,Utah,USA,2024-09-22,2024-10-05,Web,True
201,wpitts@example.com,Sandra,Cook,21,Other,47018,Single,Some College,Suburban,Gibsonmouth,Delaware,USA,2023-04-05,2023-04-28,Email,True
202,brandon48@example.org,Stacie,Lara,45,Other,66409,Married,High School,Urban,West Davidtown,Arizona,USA,2023-01-16,2023-01-17,Web,True
203,baguirre@example.net,Michael,Barajas,38,M,83685,Divorced,Bachelor,Rural,Petersonmouth,Mississippi,USA,2023-10-17,2023-11-06,Web,True
204,nbecker@example.net,Brian,Dennis,28,Other,60728,Widowed,Master,Rural,North Yolanda,Kentucky,USA,2023-05-13,2023-05-16,Email,False
205,youngmichele@example.org,Kevin,Pierce,46,Other,80433,Married,Master,Rural,Susanhaven,New York,USA,2023-09-14,2023-10-07,Mobile App,True
206,benjamin92@example.org,James,Hoffman,55,F,31260,Divorced,Bachelor,Rural,Swansonport,Wyoming,USA,2023-08-14,2023-08-23,Email,True
207,oreeves@example.net,Tara,Kelly,21,F,103330,Single,High School,Suburban,Amyborough,Delaware,USA,2023-10-01,2023-10-29,Mobile App,True
208,richardsonheather@example.com,Joanna,Ruiz,49,F,42545,Divorced,High School,Urban,East Matthewberg,Massachusetts,USA,2024-09-28,2024-10-27,Web,True
209,ischmidt@example.net,Heather,Khan,68,M,68470,Divorced,PhD,Urban,Ayalaport,Rhode Island,USA,2024-06-17,2024-06-20,Mobile App,True
210,joshuawells@example.net,John,Cannon,62,M,67025,Married,Master,Rural,Jonesland,Alaska,USA,2023-05-26,2023-06-19,Mobile App,True
211,april18@example.net,Valerie,Weaver,75,F,117660,Single,Bachelor,Suburban,New Dianatown,Iowa,USA,2023-01-22,2023-02-09,Mobile App,True
212,ocruz@example.com,Erica,Hobbs,41,M,94147,Divorced,PhD,Suburban,Sanderschester,New Jersey,USA,2023-03-28,2023-04-12,Web,True
213,dparker@example.com,Kelly,Hubbard,54,F,106058,Single,Some College,Urban,Sarahmouth,Washington,USA,2024-01-29,2024-02-10,Web,True
214,christinasmith@example.com,Andrew,Johnson,30,M,85581,Divorced,High School,Rural,Christopherland,Rhode Island,USA,2024-06-29,2024-07-23,Mobile App,True
215,zacharyturner@example.net,Stacy,Williams,60,F,15000,Divorced,PhD,Urban,Davishaven,Nebraska,USA,2024-09-15,2024-10-09,Web,True
216,eatonbrandon@example.net,Diana,Wolfe,27,F,15000,Widowed,High School,Urban,East Amber,Hawaii,USA,2024-09-28,2024-10-15,Mobile App,True
217,nicholas00@example.com,Harold,Morgan,40,F,86526,Widowed,Master,Rural,Aaronburgh,Iowa,USA,2024-11-25,2024-12-18,Email,True
218,ericwalker@example.org,Martha,Warner,67,M,67222,Widowed,Master,Rural,Tonyaview,West Virginia,USA,2023-09-24,2023-10-23,Web,True
219,shawnbond@example.org,Wendy,Smith,69,F,23596,Divorced,High School,Urban,Adamstown,Indiana,USA,2023-01-16,2023-02-09,Email,True
220,sandra04@example.org,George,Carr,19,F,63333,Single,PhD,Suburban,Greeneton,Vermont,USA,2024-08-07,2024-08-18,Mobile App,True
221,ebrown@example.net,Jennifer,Flores,50,Other,64019,Single,High School,Suburban,West Debbie,Kansas,USA,2024-10-30,2024-11-17,Email,True
222,amanda85@example.org,Jane,Obrien,18,M,62326,Widowed,Master,Urban,South Carloston,Arizona,USA,2023-09-28,2023-10-12,Web,True
223,benjaminhicks@example.net,Peter,Fisher,25,F,85090,Married,Master,Urban,North Tristan,Connecticut,USA,2024-01-03,2024-01-21,Web,True
224,vhowell@example.org,Kristen,Kim,50,Other,36803,Divorced,High School,Suburban,Dicksonville,California,USA,2024-09-16,2024-09-21,Mobile App,True
225,leepamela@example.net,Erica,Cox,37,F,33223,Widowed,Some College,Urban,Lake Sean,Missouri,USA,2023-10-10,2023-10-30,Web,True
226,wolfetammy@example.com,Francisco,Leonard,44,Other,93654,Single,Some College,Urban,East Joseph,South Dakota,USA,2024-09-24,2024-10-14,Web,True
227,ruben85@example.com,Paige,Rios,30,F,80121,Divorced,High School,Rural,South Lauraview,Tennessee,USA,2024-06-02,2024-06-24,Web,False
228,anthony67@example.net,Daniel,Harding,37,F,41213,Single,Bachelor,Rural,Fergusonstad,Texas,USA,2023-09-23,2023-10-15,Web,True
229,tonya07@example.net,David,Wilson,43,M,33942,Single,PhD,Suburban,North Mary,New Jersey,USA,2023-12-25,2023-12-28,Email,False
230,brownwilliam@example.net,Sharon,Morris,36,F,29063,Divorced,Master,Urban,Marktown,South Carolina,USA,2023-07-28,2023-08-17,Mobile App,True
231,richard31@example.org,Michael,Williams,74,M,66057,Divorced,PhD,Suburban,West Maryberg,North Carolina,USA,2023-05-27,2023-06-06,Mobile App,True
232,johnsonchristine@example.com,Barry,Terry,34,F,71419,Divorced,PhD,Urban,Lake Chasebury,Alaska,USA,2024-01-19,2024-01-24,Mobile App,False
233,matthew13@example.net,Gary,Coleman,43,Other,58370,Single,High School,Rural,Jonesport,Wisconsin,USA,2023-06-03,2023-06-09,Mobile App,True
234,andrewmack@example.org,Victoria,Mills,54,Other,87725,Divorced,Some College,Suburban,Claytonshire,Rhode Island,USA,2024-06-04,2024-06-30,Email,False
235,andrew47@example.net,Shane,Luna,37,F,47725,Single,High School,Urban,West Philipberg,South Dakota,USA,2023-06-03,2023-06-21,Email,True
236,joshuapace@example.net,Angela,Simon,40,Other,15000,Widowed,PhD,Rural,Woodsmouth,Washington,USA,2024-10-07,2024-10-10,Email,True
237,deborah77@example.com,Justin,Valdez,22,F,106006,Widowed,Bachelor,Suburban,Lauriemouth,South Carolina,USA,2024-09-13,2024-09-19,Email,True
238,richardnielsen@example.com,Christina,Rose,69,F,57528,Married,Bachelor,Urban,Lake Patrickhaven,Pennsylvania,USA,2023-09-07,2023-09-21,Mobile App,True
239,kellyclark@example.com,Julia,Terry,53,Other,74337,Married,Master,Rural,Port Chelsea,Alabama,USA,2023-04-29,2023-05-29,Mobile App,True
240,mclaughlineric@example.org,Julie,Lloyd,90,Other,98587,Single,Bachelor,Rural,Thomasberg,Nevada,USA,2023-12-27,2024-01-11,Email,True
241,rachel31@example.com,Brian,Robinson,43,M,36333,Married,PhD,Urban,New Brittanymouth,Rhode Island,USA,2024-03-04,2024-03-28,Mobile App,True
242,jmartinez@example.org,Stephanie,Mosley,20,M,71103,Divorced,Bachelor,Suburban,South Maryfort,South Dakota,USA,2024-11-12,2024-11-22,Web,False
243,joneill@example.org,Mia,Bryant,33,Other,22332,Married,PhD,Suburban,East Lynn,Florida,USA,2024-03-07,2024-03-27,Web,True
244,blee@example.net,James,Klein,35,M,32553,Married,High School,Suburban,South Morgan,Alabama,USA,2024-04-09,2024-04-17,Email,True
245,dillonbird@example.net,Todd,Hayes,70,Other,91449,Single,Some College,Urban,Lake Shawn,Kentucky,USA,2024-04-26,2024-05-22,Mobile App,False
246,ncunningham@example.com,Melinda,Middleton,44,M,109398,Married,PhD,Rural,North Angela,North Dakota,USA,2023-06-20,2023-07-19,Mobile App,True
247,hernandezmary@example.org,Emily,Acosta,46,M,39161,Widowed,PhD,Urban,Huertatown,Delaware,USA,2023-12-29,2024-01-20,Mobile App,True
248,gutierrezryan@example.org,Julie,Butler,67,Other,81167,Single,High School,Urban,Antonioborough,Illinois,USA,2023-12-11,2024-01-03,Mobile App,True
249,jpoole@example.com,Larry,Short,29,Other,59289,Widowed,Master,Suburban,South Adrienne,Alaska,USA,2024-02-23,2024-03-18,Mobile App,True
250,saunderssteven@example.org,Alicia,Butler,31,Other,23516,Single,Some College,Urban,Martinezborough,Colorado,USA,2023-07-07,2023-07-25,Email,True
251,diana32@example.com,Kayla,Edwards,58,F,122282,Widowed,Bachelor,Suburban,Josephburgh,Tennessee,USA,2024-10-26,2024-10-31,Email,True
252,agarcia@example.com,Elizabeth,Buck,24,M,81889,Married,Bachelor,Suburban,Lake Toddhaven,Maine,USA,2023-10-14,2023-10-24,Web,True
253,frankrhodes@example.com,Misty,Ingram,35,Other,50386,Widowed,Bachelor,Suburban,Tylerstad,Massachusetts,USA,2024-06-21,2024-07-03,Mobile App,True
254,ihurst@example.com,Joseph,Mathis,36,M,39080,Married,Master,Rural,Port Eric,South Dakota,USA,2023-05-27,2023-06-04,Email,True
255,william20@example.net,Lauren,Hughes,45,M,40071,Divorced,Bachelor,Urban,North Gabrielle,Montana,USA,2023-11-18,2023-11-21,Mobile App,True
256,sullivanhenry@example.com,Veronica,Gomez,49,M,63492,Married,Bachelor,Suburban,West Jessicamouth,Rhode Island,USA,2024-03-25,2024-04-13,Web,True
257,christophermayo@example.org,Calvin,Jackson,41,F,37773,Married,High School,Urban,New Melissa,Maryland,USA,2024-11-13,2024-11-30,Email,True
258,aturner@example.net,Samantha,Davidson,36,Other,87661,Single,PhD,Rural,Port Gregory,Michigan,USA,2023-01-29,2023-02-23,Web,False
259,floresglenn@example.org,Tracey,Santiago,52,F,35673,Married,Bachelor,Rural,East Joseph,Michigan,USA,2023-01-27,2023-02-09,Email,True
260,vharrell@example.net,Jared,Williams,46,F,87541,Divorced,High School,Rural,Copelandton,Kentucky,USA,2023-05-10,2023-06-01,Web,True
261,kathleenchavez@example.net,Randy,Cochran,19,F,81300,Divorced,High School,Urban,West Antonioland,Colorado,USA,2024-03-18,2024-03-26,Email,True
262,fholmes@example.com,Mary,Mcknight,35,M,82117,Married,High School,Suburban,Armstrongfort,Oklahoma,USA,2023-12-29,2024-01-03,Email,True
263,yyoung@example.com,Heidi,Rhodes,33,Other,15000,Single,Bachelor,Urban,Washingtonfurt,Kentucky,USA,2024-04-09,2024-04-22,Web,True
264,downsmichael@example.com,Victoria,Ward,20,F,66442,Married,PhD,Rural,Lake Tara,Oklahoma,USA,2024-06-17,2024-07-13,Email,False
265,vaughanrachel@example.net,Robin,Crosby,48,Other,37870,Single,Some College,Urban,Tonyaland,Colorado,USA,2024-10-11,2024-10-29,Mobile App,True
266,aprilmartinez@example.net,Angelica,Hancock,54,Other,15154,Married,Bachelor,Suburban,Port Richardfurt,Indiana,USA,2023-08-14,2023-08-18,Mobile App,True
267,natashasmith@example.com,Renee,Salazar,44,F,28669,Married,Some College,Rural,Hayesville,North Dakota,USA,2024-05-23,2024-06-20,Web,True
268,troyromero@example.org,Amanda,Johnson,35,M,66421,Widowed,High School,Suburban,Singletonport,Wisconsin,USA,2023-08-08,2023-08-25,Email,True
269,jesusmoore@example.net,Melissa,Lane,32,M,53463,Widowed,Bachelor,Rural,Lisafurt,New York,USA,2023-07-02,2023-07-14,Email,True
270,jonathan51@example.net,Jeffery,Miller,60,F,47693,Widowed,PhD,Rural,Lake Rebecca,Arkansas,USA,2024-10-15,2024-11-14,Web,True
271,kaitlinhill@example.net,Mark,Little,57,F,31108,Widowed,Master,Rural,South Daniel,Vermont,USA,2023-08-26,2023-09-07,Email,True
272,hholmes@example.net,Ryan,Johnson,52,F,108247,Single,Some College,Urban,New Eric,Alabama,USA,2024-05-07,2024-06-06,Mobile App,True
273,iwilson@example.net,Jennifer,Brown,18,F,41093,Married,Master,Urban,Kleinton,Connecticut,USA,2024-04-02,2024-04-07,Mobile App,True
274,eguzman@example.com,Jamie,Payne,53,M,58908,Divorced,Master,Rural,Connietown,Florida,USA,2024-11-07,2024-11-11,Mobile App,True
275,rebecca88@example.net,Thomas,Hogan,50,Other,46880,Widowed,Some College,Urban,Port Jaclynmouth,South Carolina,USA,2024-05-15,2024-05-24,Mobile App,True
276,jacob00@example.org,Jennifer,Webb,46,M,60329,Divorced,Bachelor,Rural,Sandraburgh,Vermont,USA,2024-02-23,2024-03-04,Mobile App,True
277,burnscarlos@example.org,Angel,Henderson,62,F,72632,Widowed,Bachelor,Urban,Evansburgh,Missouri,USA,2024-03-28,2024-04-05,Mobile App,True
278,sara27@example.com,Carla,Robinson,50,Other,52643,Single,Bachelor,Suburban,Bakermouth,Hawaii,USA,2023-12-14,2023-12-27,Web,True
279,sarah87@example.org,Ashley,Thomas,37,Other,52023,Married,High School,Rural,Castillobury,Kansas,USA,2023-06-20,2023-07-09,Mobile App,True
280,pamela92@example.net,Kristopher,Flowers,50,M,52370,Single,Master,Urban,Lake Donnamouth,Idaho,USA,2024-07-06,2024-07-30,Email,True
281,nelsonlisa@example.org,Frank,Bass,49,Other,127262,Single,High School,Rural,Garciatown,South Carolina,USA,2023-12-28,2024-01-03,Mobile App,True
282,regina98@example.net,Christina,Daniel,58,Other,55219,Widowed,Some College,Suburban,West Christopher,Idaho,USA,2023-06-10,2023-07-05,Web,True
283,rmiller@example.org,James,Ramirez,63,F,52757,Married,PhD,Rural,Shepherdtown,Maine,USA,2023-12-06,2023-12-13,Web,False
284,jstevenson@example.com,Angela,Johnson,18,Other,34757,Single,PhD,Suburban,Christophertown,Maryland,USA,2023-01-21,2023-02-15,Mobile App,False
285,pmahoney@example.org,Julie,Mejia,18,F,54454,Single,Some College,Rural,Ricardoport,North Carolina,USA,2023-10-17,2023-11-10,Email,True
286,jennifer11@example.com,Edward,Carpenter,45,Other,115293,Single,Master,Rural,Port Bonnie,Kansas,USA,2023-10-06,2023-10-18,Web,True
287,murraycody@example.net,Stephanie,Valenzuela,49,M,58426,Single,High School,Rural,East Charlesview,Louisiana,USA,2023-10-04,2023-10-27,Email,True
288,barrytravis@example.net,Juan,May,57,M,15000,Single,PhD,Rural,Lake Megan,Tennessee,USA,2024-03-01,2024-03-30,Web,False
289,chandlercorey@example.net,Hayden,Robinson,48,F,88125,Married,PhD,Suburban,West Elizabethton,Tennessee,USA,2024-08-25,2024-09-19,Mobile App,True
290,gary32@example.com,Troy,Carpenter,22,F,99312,Divorced,Master,Urban,New Luis,Wyoming,USA,2023-01-24,2023-01-27,Mobile App,True
291,frywhitney@example.org,Jeffrey,Bryan,50,F,52541,Widowed,Bachelor,Suburban,Scottland,Indiana,USA,2024-08-13,2024-08-15,Web,True
292,kevin52@example.net,Valerie,Walker,54,F,133120,Widowed,Bachelor,Rural,Mcconnellborough,Kansas,USA,2024-07-28,2024-08-14,Email,True
293,ahaney@example.net,Daniel,Allen,47,F,72446,Widowed,Bachelor,Rural,Mariastad,Oregon,USA,2023-01-18,2023-02-09,Web,True
294,michellewhitney@example.org,Jason,Bass,38,M,39504,Widowed,Some College,Suburban,New Gregorymouth,Kansas,USA,2024-08-14,2024-08-25,Mobile App,True
295,qbauer@example.org,Christopher,Martin,57,F,39317,Divorced,Some College,Rural,Dustintown,Massachusetts,USA,2024-10-20,2024-10-22,Web,True
296,pthompson@example.net,Cassandra,West,46,F,50670,Married,High School,Urban,Zacharymouth,Indiana,USA,2023-08-01,2023-08-13,Email,True
297,angela15@example.org,Catherine,Baxter,52,Other,75009,Married,High School,Suburban,Patriciaton,South Carolina,USA,2024-06-19,2024-06-27,Mobile App,True
298,wendy99@example.com,Daniel,Frey,60,M,49699,Single,Bachelor,Rural,Patriciaberg,Nevada,USA,2023-12-12,2023-12-30,Email,True
299,sanchezmichael@example.net,Candice,Harris,40,F,35637,Married,PhD,Suburban,Justinside,Mississippi,USA,2023-01-06,2023-01-23,Mobile App,True
300,meganshelton@example.net,Kayla,Huerta,38,M,76319,Divorced,Master,Rural,New Lisa,Arizona,USA,2024-10-29,2024-11-13,Email,True
301,batessarah@example.net,Robert,Knapp,56,M,37335,Widowed,High School,Suburban,Port Joshua,Maine,USA,2023-03-25,2023-03-29,Web,True
302,william82@example.com,Isaiah,Green,58,M,105669,Married,Master,Urban,Lake Michaelhaven,Vermont,USA,2023-05-05,2023-05-06,Mobile App,True
303,louis34@example.org,William,Jenkins,51,Other,121303,Widowed,Some College,Rural,Bryanfort,Pennsylvania,USA,2024-10-03,2024-10-30,Email,True
304,susankirk@example.net,Daniel,Martin,33,F,27660,Single,Master,Suburban,East Ellenborough,Arkansas,USA,2023-01-10,2023-02-02,Email,True
305,nathan56@example.com,Tim,Williams,18,Other,109881,Divorced,PhD,Rural,North Jameston,Tennessee,USA,2023-11-27,2023-12-02,Web,True
306,samuel46@example.net,Tammy,Hicks,54,M,63332,Divorced,PhD,Rural,Martinborough,Pennsylvania,USA,2024-12-02,2024-12-10,Mobile App,True
307,mccalldeborah@example.org,Stephen,Jones,49,Other,31235,Married,Some College,Rural,South Amandaview,Wyoming,USA,2023-12-05,2023-12-27,Mobile App,False
308,elizabethlane@example.com,Suzanne,Bonilla,81,M,68876,Married,Master,Urban,Andersonfurt,Maine,USA,2024-03-02,2024-03-02,Mobile App,True
309,susan24@example.com,Nancy,Simon,46,Other,86772,Single,PhD,Suburban,West Richard,Delaware,USA,2023-07-24,2023-08-03,Web,False
310,ariley@example.com,Ricardo,Roberts,52,Other,71716,Married,High School,Suburban,Huntermouth,Idaho,USA,2024-04-24,2024-05-14,Email,True
311,piercewilliam@example.org,Eric,Lewis,33,Other,79144,Single,Some College,Suburban,Port Walter,Iowa,USA,2023-12-20,2023-12-29,Mobile App,True
312,pacekristine@example.org,Madison,Campbell,73,F,105362,Widowed,Bachelor,Rural,New Rebecca,Iowa,USA,2023-11-10,2023-11-27,Email,True
313,murphycourtney@example.net,Elizabeth,Marshall,68,Other,49663,Married,High School,Rural,West Bryceland,Rhode Island,USA,2023-03-21,2023-03-27,Mobile App,True
314,etaylor@example.org,Samantha,Perez,30,M,61226,Married,PhD,Rural,Walkerside,Oregon,USA,2024-07-31,2024-08-20,Mobile App,True
315,charleslewis@example.net,Michael,Stanton,45,Other,97825,Divorced,PhD,Rural,Tylerton,Nevada,USA,2024-08-29,2024-09-27,Mobile App,True
316,usharp@example.com,Mary,Bolton,19,M,110886,Married,High School,Rural,Jonathantown,Nebraska,USA,2023-01-03,2023-01-07,Web,True
317,carrie78@example.net,Lisa,Medina,42,F,52193,Single,High School,Urban,Alexfort,North Dakota,USA,2023-01-01,2023-01-17,Mobile App,True
318,jackgeorge@example.net,Alison,Wilson,29,F,15354,Divorced,PhD,Urban,Jasonstad,Utah,USA,2024-04-28,2024-05-05,Email,True
319,phillip52@example.com,Patricia,Short,57,Other,67199,Widowed,Bachelor,Suburban,Lake Taylor,Mississippi,USA,2024-01-30,2024-02-25,Email,True
320,tbaker@example.net,Jay,Lyons,25,Other,26147,Married,Some College,Rural,South Lorimouth,New Mexico,USA,2023-03-22,2023-04-17,Mobile App,True
321,mccoylisa@example.org,Angela,Kennedy,39,Other,115070,Widowed,Master,Rural,Port Staceyshire,Nevada,USA,2024-03-23,2024-04-17,Mobile App,True
322,umartin@example.com,Lauren,Long,41,F,19905,Divorced,Some College,Urban,Joshuahaven,California,USA,2024-07-25,2024-08-21,Mobile App,True
323,diamondsaunders@example.org,Michael,Singh,41,F,56818,Widowed,Some College,Rural,West Lindsaystad,New Mexico,USA,2024-11-17,2024-12-04,Web,True
324,stevenssharon@example.org,William,Frazier,18,Other,63371,Single,Some College,Suburban,Lake Barbaratown,Vermont,USA,2023-07-03,2023-07-14,Email,True
325,reginawhite@example.com,Douglas,Flores,41,F,85886,Divorced,High School,Suburban,New Jamesside,New York,USA,2024-08-23,2024-09-21,Mobile App,True
326,uhernandez@example.org,Eric,Lyons,72,Other,98796,Divorced,High School,Rural,Port Wendy,Texas,USA,2023-01-14,2023-01-22,Email,True
327,pmedina@example.org,Kristin,Chapman,40,Other,31804,Divorced,Bachelor,Rural,North Michaelchester,New Hampshire,USA,2023-02-14,2023-02-15,Email,True
328,rachel65@example.net,Brandon,Jackson,83,Other,66776,Widowed,Master,Urban,West Jennifer,New Jersey,USA,2024-04-27,2024-05-12,Email,True
329,oschultz@example.com,Amy,Johnson,45,M,64276,Single,Bachelor,Urban,Lake Erin,Illinois,USA,2024-07-12,2024-07-31,Email,True
330,vgallagher@example.com,Anthony,Smith,47,M,60669,Single,Master,Urban,South Joshua,West Virginia,USA,2023-07-01,2023-07-02,Mobile App,True
331,scott70@example.com,Anne,Young,36,F,48594,Single,PhD,Suburban,Kevinville,Indiana,USA,2023-03-05,2023-04-01,Web,True
332,kbriggs@example.org,Valerie,Harmon,44,F,48697,Divorced,Some College,Rural,New Rachelport,New Hampshire,USA,2023-01-18,2023-02-10,Mobile App,True
333,vdurham@example.net,Jennifer,Wood,34,F,68192,Widowed,High School,Urban,Port Jordan,Indiana,USA,2024-11-11,2024-11-17,Email,True
334,qbeltran@example.org,Elizabeth,Smith,41,M,110119,Married,Master,Urban,North Jamieberg,West Virginia,USA,2023-10-01,2023-10-09,Email,True
335,emmaweaver@example.net,Megan,Norris,18,F,97745,Married,High School,Suburban,Angelaland,Hawaii,USA,2024-06-01,2024-06-09,Email,True
336,sarahgray@example.org,Eric,Baldwin,63,F,15000,Single,PhD,Suburban,Longbury,Ohio,USA,2023-12-16,2023-12-18,Web,True
337,nicole46@example.org,Victoria,Peck,39,Other,53856,Single,Some College,Suburban,Jenkinsport,Georgia,USA,2023-07-06,2023-07-24,Email,True
338,keithperry@example.com,Joseph,Stuart,23,M,41665,Married,Bachelor,Suburban,South Ashley,Mississippi,USA,2023-06-23,2023-06-25,Email,True
339,robertsonblake@example.com,Alyssa,Young,28,Other,117568,Married,Some College,Suburban,East Joshuamouth,Oregon,USA,2023-11-12,2023-11-13,Mobile App,True
340,cynthia07@example.org,Elizabeth,Miller,59,F,103146,Married,PhD,Suburban,Lake Lisa,Arizona,USA,2023-07-02,2023-07-15,Web,True
341,trevinojavier@example.net,Kim,Hood,55,M,31128,Married,Bachelor,Suburban,West Brittneystad,Wyoming,USA,2023-10-07,2023-10-29,Mobile App,True
342,wendyhays@example.org,Matthew,Woods,37,F,79681,Divorced,Bachelor,Rural,Jasonville,New Hampshire,USA,2024-05-16,2024-06-01,Mobile App,True
343,matthewsann@example.org,Ashley,Kerr,26,M,86389,Single,PhD,Suburban,North Pamela,Minnesota,USA,2024-12-04,2024-12-08,Email,True
344,robertgutierrez@example.org,Matthew,Peters,41,F,53755,Divorced,Some College,Suburban,Lake Dianeburgh,Arizona,USA,2024-03-20,2024-04-11,Email,True
345,chavezmatthew@example.com,Russell,Anderson,55,M,78327,Married,Bachelor,Urban,Michellebury,Kansas,USA,2023-10-03,2023-10-17,Mobile App,False
346,qcollins@example.com,Tiffany,Houston,39,Other,99779,Married,Master,Urban,Sabrinachester,Indiana,USA,2023-04-29,2023-05-13,Email,True
347,dle@example.net,Erika,Reed,28,F,83478,Single,Bachelor,Rural,New Valerie,Florida,USA,2024-07-31,2024-08-03,Email,True
348,hhuber@example.com,Norma,Dominguez,53,M,55713,Widowed,Master,Suburban,South Jessica,Alabama,USA,2023-01-09,2023-01-19,Email,True
349,tbrown@example.com,Elizabeth,Camacho,49,F,27466,Divorced,Some College,Suburban,Dominiquemouth,Hawaii,USA,2023-07-11,2023-07-28,Web,True
350,bobbygarcia@example.net,Jason,Wong,58,Other,59452,Widowed,PhD,Rural,Rayborough,North Dakota,USA,2024-03-25,2024-04-16,Mobile App,True
351,brittanyrodgers@example.net,Paul,Conner,37,M,96470,Divorced,Bachelor,Rural,Shepherdshire,New Jersey,USA,2024-04-29,2024-05-09,Mobile App,True
352,wilsonrussell@example.com,Miranda,Cantu,34,M,22746,Married,PhD,Urban,Kaylashire,North Carolina,USA,2023-11-04,2023-11-17,Mobile App,True
353,hannah43@example.com,Miguel,Barrett,21,F,83180,Single,Some College,Rural,Tylermouth,North Dakota,USA,2024-08-14,2024-08-19,Mobile App,True
354,rfrank@example.net,Adam,Hoffman,25,Other,117643,Married,PhD,Urban,South Rachelberg,Alaska,USA,2024-12-15,2024-12-19,Email,True
355,laurenparker@example.net,Sara,Lewis,18,M,115893,Divorced,Some College,Suburban,Port Angela,Connecticut,USA,2023-02-25,2023-03-11,Mobile App,True
356,amandagomez@example.net,Nicholas,Woods,48,Other,62098,Married,Some College,Urban,Lake Elizabethborough,North Carolina,USA,2023-01-01,2023-01-10,Mobile App,False
357,hwalter@example.com,Gabriel,Morris,36,M,76974,Widowed,High School,Rural,Hoodside,Illinois,USA,2023-08-30,2023-09-06,Web,True
358,amanda19@example.net,Noah,Delgado,44,M,98099,Widowed,Some College,Suburban,Butlerview,Alabama,USA,2024-01-19,2024-01-22,Mobile App,True
359,whitedebra@example.com,Margaret,Anderson,46,Other,69509,Married,Master,Rural,New Tiffanyfort,Florida,USA,2024-02-08,2024-02-20,Mobile App,True
360,benjamingolden@example.com,Virginia,Washington,39,F,63291,Married,Bachelor,Urban,Port Heidiside,Georgia,USA,2023-04-09,2023-04-21,Mobile App,True
361,tmckenzie@example.org,William,Taylor,49,Other,15000,Widowed,PhD,Suburban,Rodriguezberg,Oklahoma,USA,2024-11-21,2024-12-08,Web,True
362,vdavis@example.net,Nancy,Harris,24,Other,87297,Single,Some College,Rural,Maynardshire,Oregon,USA,2024-11-16,2024-11-21,Web,True
363,acooke@example.net,Jennifer,Weber,47,Other,59480,Single,PhD,Rural,New John,North Carolina,USA,2023-12-15,2024-01-08,Mobile App,True
