ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,TOTAL_AMOUNT,SHIPPING_COST,PAYMENT_METHOD,SHIPPING_ADDRESS,BILLING_ADDRESS,CREATED_AT,UPDATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
4034,750,2024-08-26T00:00:00.000,Delivered,1552.22,11.07,Credit Card,726 Ward Park Suite 781,190 Avila Route,2024-08-26T00:00:00.000,2024-08-29T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4033,750,2024-10-21T00:00:00.000,Delivered,317.61,16.31,PayPal,218 Jeremy Turnpike Apt. 300,030 Michelle Centers Apt. 318,2024-10-21T00:00:00.000,2024-10-23T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4032,750,2024-07-05T00:00:00.000,Delivered,2487.25,18.73,PayPal,281 Bob Rue Apt. 663,914 Howard Springs,2024-07-05T00:00:00.000,2024-07-07T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4031,750,2024-06-25T00:00:00.000,Delivered,2164.23,10.35,Debit Card,56215 Brandi Manor,388 Jacqueline Stream,2024-06-25T00:00:00.000,2024-06-30T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4030,750,2024-04-18T00:00:00.000,Delivered,4620.89,12.27,Credit Card,098 Brewer Plaza,17215 Matthew Garden,2024-04-18T00:00:00.000,2024-04-23T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4029,749,2024-07-04T00:00:00.000,Delivered,1615.16,13.52,Credit Card,44077 Andrea Creek,0765 Young Common,2024-07-04T00:00:00.000,2024-07-07T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4028,749,2024-11-10T00:00:00.000,Delivered,792.64,8.8,PayPal,823 Justin Plain,7456 Gerald Walks,2024-11-10T00:00:00.000,2024-11-14T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4027,749,2024-11-01T00:00:00.000,Delivered,985.77,12.32,Debit Card,6442 Russell Mall Apt. 228,302 Espinoza Loaf,2024-11-01T00:00:00.000,2024-11-01T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4026,749,2024-03-22T00:00:00.000,Delivered,2788.31,17.54,Credit Card,065 Alejandra Parks,33448 Todd Lakes Suite 807,2024-03-22T00:00:00.000,2024-03-23T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4025,749,2024-11-24T00:00:00.000,Delivered,2191.46,17.82,PayPal,95392 Klein Cove,8735 Jimenez Avenue Apt. 344,2024-11-24T00:00:00.000,2024-11-28T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4024,749,2024-03-31T00:00:00.000,Delivered,2238.17,12.73,Credit Card,672 Bush Shores Apt. 246,2279 Ross Shores Suite 246,2024-03-31T00:00:00.000,2024-04-02T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4022,749,2024-03-17T00:00:00.000,Delivered,2088.17,7.87,Debit Card,86585 Andrew Glen Suite 566,350 Dana Flats,2024-03-17T00:00:00.000,2024-03-19T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4645,858,2024-08-17T00:00:00.000,Delivered,2536.6,12.29,Debit Card,64061 Lauren Glen,7866 Alexander Fords,2024-08-17T00:00:00.000,2024-08-17T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4021,748,2024-04-01T00:00:00.000,Delivered,2198.85,17.64,Debit Card,109 Paige Unions Suite 090,573 Amy Terrace Suite 325,2024-04-01T00:00:00.000,2024-04-05T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4020,748,2024-08-01T00:00:00.000,Delivered,2944.79,10.32,Debit Card,245 Jackson River Apt. 500,581 Gonzalez Trail Apt. 203,2024-08-01T00:00:00.000,2024-08-03T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4019,748,2024-09-27T00:00:00.000,Delivered,2863.35,19.4,PayPal,935 Alicia Station,26605 Ramirez Fork,2024-09-27T00:00:00.000,2024-10-02T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4018,748,2024-09-18T00:00:00.000,Delivered,1721.09,8.76,Debit Card,06115 Brown Port Apt. 946,0604 Mejia Springs,2024-09-18T00:00:00.000,2024-09-19T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4017,748,2024-02-09T00:00:00.000,Delivered,1934.32,8.71,Debit Card,21732 Jessica Lakes Suite 654,6842 Daniel Lane Apt. 087,2024-02-09T00:00:00.000,2024-02-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4016,748,2024-11-15T00:00:00.000,Delivered,1626.82,5.95,PayPal,187 Daniels Falls Apt. 295,30984 Moses Underpass Apt. 604,2024-11-15T00:00:00.000,2024-11-16T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4015,748,2024-02-11T00:00:00.000,Delivered,2306.16,12.16,PayPal,75408 Mckay Court Apt. 812,7914 Griffin Islands,2024-02-11T00:00:00.000,2024-02-16T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4014,748,2024-10-19T00:00:00.000,Delivered,4902.86,5.05,Credit Card,517 Kaylee Row,5404 Katie Greens Suite 605,2024-10-19T00:00:00.000,2024-10-21T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4013,748,2024-09-29T00:00:00.000,Delivered,3854.19,13.8,PayPal,156 Kathy Via,944 Bowers Cove Apt. 114,2024-09-29T00:00:00.000,2024-10-02T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4012,748,2024-02-18T00:00:00.000,Delivered,2733.54,10.35,Credit Card,548 Butler Corners Suite 666,0123 Veronica Ways Apt. 158,2024-02-18T00:00:00.000,2024-02-18T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4011,748,2024-06-10T00:00:00.000,Delivered,4365.44,16.31,Debit Card,38155 Strickland Mountains,42204 Whitney Junction,2024-06-10T00:00:00.000,2024-06-14T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4010,748,2024-07-13T00:00:00.000,Delivered,3839.87,8.83,Debit Card,6431 Denise Mews,64178 David Gardens,2024-07-13T00:00:00.000,2024-07-14T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4036,751,2023-10-27T00:00:00.000,Delivered,1615.63,13.15,Debit Card,20056 Tara Springs,34141 Duran Junction,2023-10-27T00:00:00.000,2023-10-31T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4037,752,2024-06-26T00:00:00.000,Delivered,770.44,12.52,Credit Card,1493 Jessica Club Suite 318,87110 Rachel Dam Apt. 060,2024-06-26T00:00:00.000,2024-06-30T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4038,752,2024-10-24T00:00:00.000,Delivered,2268.61,19.16,PayPal,2598 Joseph Oval,6624 Tanner Parkways Apt. 494,2024-10-24T00:00:00.000,2024-10-25T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4039,752,2024-09-29T00:00:00.000,Delivered,3656.39,8.71,Credit Card,4660 Lori Green Suite 548,31355 Thompson Mountain,2024-09-29T00:00:00.000,2024-10-02T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4064,757,2024-11-19T00:00:00.000,Delivered,5314.57,15.41,Debit Card,29292 Amanda Ford Apt. 918,794 Kane Crossroad,2024-11-19T00:00:00.000,2024-11-19T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4063,757,2024-11-04T00:00:00.000,Delivered,1052.38,11.74,PayPal,33624 Thompson Parkways Suite 601,93415 Derek Mission Apt. 375,2024-11-04T00:00:00.000,2024-11-06T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4062,756,2023-09-22T00:00:00.000,Delivered,393.07,6.78,PayPal,7853 Russell Key Suite 215,6441 Donald Ports Apt. 600,2023-09-22T00:00:00.000,2023-09-26T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4061,756,2024-10-28T00:00:00.000,Delivered,218.12,7.72,Credit Card,28234 Beth Crest Suite 744,65618 Holly Island Suite 211,2024-10-28T00:00:00.000,2024-10-30T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4060,756,2024-09-19T00:00:00.000,Delivered,4111.75,19.29,PayPal,41419 Velazquez Turnpike Suite 601,372 Mccoy Knolls Apt. 867,2024-09-19T00:00:00.000,2024-09-23T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4059,755,2024-06-07T00:00:00.000,Delivered,3843.75,14.9,PayPal,933 Williams Rapid Suite 535,59196 Omar Unions Apt. 415,2024-06-07T00:00:00.000,2024-06-07T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4058,755,2023-08-17T00:00:00.000,Delivered,3011.81,5.48,Credit Card,3244 Charles Station Suite 745,77860 Patrick Mountains,2023-08-17T00:00:00.000,2023-08-22T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4057,755,2024-11-30T00:00:00.000,Delivered,2565.56,12.45,Debit Card,08745 Lisa Landing Apt. 903,958 Wagner Causeway Suite 386,2024-11-30T00:00:00.000,2024-12-02T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4056,755,2024-08-26T00:00:00.000,Delivered,3714.76,6.45,Credit Card,7221 Perez Estates Apt. 585,40358 Stephanie Rest Apt. 405,2024-08-26T00:00:00.000,2024-08-31T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4055,755,2023-01-31T00:00:00.000,Delivered,1599.2,10.15,Debit Card,1172 Keith Wells Apt. 752,09201 Cody Lights Apt. 775,2023-01-31T00:00:00.000,2023-02-05T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4054,755,2024-09-25T00:00:00.000,Delivered,2340.84,10.77,Debit Card,313 Roy Knolls,6917 James Fords Suite 153,2024-09-25T00:00:00.000,2024-09-27T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4053,754,2024-11-09T00:00:00.000,Delivered,4086.65,9.65,PayPal,50760 Carol Well Suite 667,22421 Fletcher Grove,2024-11-09T00:00:00.000,2024-11-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4052,754,2023-12-10T00:00:00.000,Delivered,6174.59,16.41,Debit Card,572 John Center Suite 690,406 Lee Pike,2023-12-10T00:00:00.000,2023-12-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4051,754,2024-07-16T00:00:00.000,Delivered,1382.99,8.03,PayPal,253 Riley Forest,25260 Garcia Skyway,2024-07-16T00:00:00.000,2024-07-16T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4050,754,2024-11-08T00:00:00.000,Delivered,3459.62,12.33,PayPal,652 Conley Springs,66257 Jared Fall Apt. 471,2024-11-08T00:00:00.000,2024-11-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4049,754,2023-10-31T00:00:00.000,Delivered,1802.28,9.35,PayPal,8739 Danny Station Apt. 846,6496 Mccullough Gardens Suite 184,2023-10-31T00:00:00.000,2023-11-04T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4048,753,2024-12-10T00:00:00.000,Processing,597.68,7.82,Debit Card,33072 Reed Via Suite 691,6958 Connie Passage Suite 584,2024-12-10T00:00:00.000,2024-12-13T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4047,753,2023-10-04T00:00:00.000,Delivered,2345.95,16.11,Debit Card,53721 Travis Parkway Apt. 904,670 Saunders Ports Apt. 009,2023-10-04T00:00:00.000,2023-10-08T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4046,753,2024-08-20T00:00:00.000,Delivered,322.23,19.67,Debit Card,3531 Katherine Shoals Suite 718,2877 Knight Corners,2024-08-20T00:00:00.000,2024-08-22T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4045,753,2024-08-17T00:00:00.000,Delivered,445.43,14.2,Credit Card,214 Perez Vista,66358 Pena Island Suite 023,2024-08-17T00:00:00.000,2024-08-21T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4044,753,2023-08-30T00:00:00.000,Delivered,3445.69,8.73,Debit Card,78800 Garcia Knolls,13480 Harris Trafficway,2023-08-30T00:00:00.000,2023-08-31T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4043,753,2023-08-31T00:00:00.000,Delivered,1927.95,11.9,Debit Card,80799 Crawford Square,5493 Amanda Centers Apt. 243,2023-08-31T00:00:00.000,2023-09-04T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4042,753,2023-09-15T00:00:00.000,Delivered,210.97,11.41,PayPal,463 Black Unions Apt. 238,882 Anderson Landing,2023-09-15T00:00:00.000,2023-09-19T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4041,752,2024-10-27T00:00:00.000,Delivered,4846.55,18.77,Debit Card,88090 Eric View Suite 182,31028 Long Dale Apt. 925,2024-10-27T00:00:00.000,2024-11-01T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4040,752,2024-10-06T00:00:00.000,Delivered,3205.75,16.61,PayPal,1990 Maurice Keys,090 Christopher Trace Apt. 937,2024-10-06T00:00:00.000,2024-10-07T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4009,748,2024-09-24T00:00:00.000,Delivered,2776.06,16.46,Debit Card,592 Cole Island Apt. 186,8619 Patrick Parkways,2024-09-24T00:00:00.000,2024-09-26T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4008,748,2024-05-11T00:00:00.000,Delivered,1705.01,18.95,Credit Card,3119 Duran Viaduct,80544 Garcia Corners,2024-05-11T00:00:00.000,2024-05-11T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4007,747,2024-04-08T00:00:00.000,Delivered,3534.98,17.61,Debit Card,21932 Matthew Cliffs,04779 Williams Bypass,2024-04-08T00:00:00.000,2024-04-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3978,745,2024-12-10T00:00:00.000,Shipped,1500.23,9.54,PayPal,2275 Alicia Center,645 Malik Common Suite 005,2024-12-10T00:00:00.000,2024-12-13T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3976,745,2024-12-07T00:00:00.000,Delivered,453.06,6.28,Credit Card,57603 Jared Land,823 Reynolds Groves Apt. 735,2024-12-07T00:00:00.000,2024-12-09T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3975,745,2024-12-08T00:00:00.000,Delivered,4140.24,5.97,Credit Card,3958 Danny Causeway,5774 Meagan Mall,2024-12-08T00:00:00.000,2024-12-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3974,745,2024-12-08T00:00:00.000,Delivered,2618.34,18.01,PayPal,932 Tara Mission Apt. 127,23196 Cole Mill,2024-12-08T00:00:00.000,2024-12-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3973,745,2024-12-07T00:00:00.000,Delivered,2571.55,7.09,PayPal,71800 Melissa Wall,8915 Hernandez Squares,2024-12-07T00:00:00.000,2024-12-08T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3972,744,2024-12-09T00:00:00.000,Pending,1355.07,7.68,Debit Card,06160 Bowman Drives Suite 831,0577 George Turnpike Suite 940,2024-12-09T00:00:00.000,2024-12-10T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3971,744,2024-05-05T00:00:00.000,Delivered,3054.59,11.2,Credit Card,7952 Ralph Centers,00883 Walters Place,2024-05-05T00:00:00.000,2024-05-05T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3970,744,2024-11-11T00:00:00.000,Delivered,2161.37,10.17,PayPal,70643 Molly Rapids,2388 Schultz Locks Apt. 412,2024-11-11T00:00:00.000,2024-11-16T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3969,744,2024-10-04T00:00:00.000,Delivered,3855.44,11.27,Credit Card,670 Jonathan Dale,951 Murphy Pines,2024-10-04T00:00:00.000,2024-10-05T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3968,744,2024-10-19T00:00:00.000,Delivered,2819.23,18.64,Debit Card,47323 Thompson Trafficway Suite 644,927 Sara Village Apt. 204,2024-10-19T00:00:00.000,2024-10-21T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3967,744,2024-08-12T00:00:00.000,Delivered,3561.74,6.65,Debit Card,32182 Bryan Flats Suite 967,36768 Aguilar Underpass,2024-08-12T00:00:00.000,2024-08-17T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3966,744,2024-05-14T00:00:00.000,Delivered,6743.4,17.06,PayPal,8244 Jessica Burgs,02360 Austin Junctions,2024-05-14T00:00:00.000,2024-05-14T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3965,743,2023-09-06T00:00:00.000,Delivered,1984.8,11.04,Credit Card,089 Thomas Valleys Apt. 289,217 Jones Manors,2023-09-06T00:00:00.000,2023-09-11T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3964,743,2024-07-28T00:00:00.000,Delivered,4389.94,5.8,PayPal,0335 Smith Village,86477 Callahan Road,2024-07-28T00:00:00.000,2024-08-01T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3963,743,2024-12-04T00:00:00.000,Delivered,4641.36,7.26,PayPal,46371 Guzman Key Suite 948,672 Anderson Squares Suite 044,2024-12-04T00:00:00.000,2024-12-06T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3962,743,2024-05-12T00:00:00.000,Delivered,525.27,8.04,Credit Card,5814 Gonzales Route Apt. 750,54258 Martha Street Suite 899,2024-05-12T00:00:00.000,2024-05-16T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3961,743,2024-09-25T00:00:00.000,Delivered,6180.23,19.3,Debit Card,2522 Peter Port,830 Harrison Way Suite 114,2024-09-25T00:00:00.000,2024-09-27T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3960,743,2024-01-13T00:00:00.000,Delivered,3325.06,11.51,PayPal,37642 Carl Ways Apt. 734,4955 Bianca Green,2024-01-13T00:00:00.000,2024-01-15T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3959,743,2023-11-16T00:00:00.000,Delivered,1439.24,12.56,Debit Card,24149 Julie Track Apt. 500,684 Kimberly Ramp,2023-11-16T00:00:00.000,2023-11-17T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3958,743,2024-05-04T00:00:00.000,Delivered,4364.71,5.9,Debit Card,0621 Steele Estates,17207 Erica Trail,2024-05-04T00:00:00.000,2024-05-08T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3957,743,2024-07-04T00:00:00.000,Delivered,1604.38,9.3,Credit Card,9795 Stephens Forks Apt. 859,64995 Alexis Roads Suite 666,2024-07-04T00:00:00.000,2024-07-09T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3956,742,2024-03-09T00:00:00.000,Delivered,3772.46,16.81,PayPal,51936 Ronald Drive Apt. 376,762 John Extension,2024-03-09T00:00:00.000,2024-03-12T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3955,742,2023-10-11T00:00:00.000,Delivered,2157.11,17.28,PayPal,53021 Robinson Brooks,170 Clark Mill,2023-10-11T00:00:00.000,2023-10-14T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3954,742,2023-08-16T00:00:00.000,Delivered,496.87,15.61,PayPal,1803 Martinez Summit,710 Scott Springs Apt. 702,2023-08-16T00:00:00.000,2023-08-16T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3953,742,2024-12-09T00:00:00.000,Shipped,2084.95,7.19,Debit Card,50447 Kimberly Square Suite 068,362 Laura Lane,2024-12-09T00:00:00.000,2024-12-12T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3952,742,2024-05-09T00:00:00.000,Delivered,5319.66,9.75,PayPal,79187 Lewis Via Suite 755,5826 Tiffany Glens Apt. 009,2024-05-09T00:00:00.000,2024-05-11T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3977,745,2024-12-12T00:00:00.000,Pending,4547.03,5.42,PayPal,31756 Paul Shoals Apt. 648,96494 Michele Shoals Apt. 192,2024-12-12T00:00:00.000,2024-12-13T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3979,745,2024-12-12T00:00:00.000,Processing,5326.77,11.65,Debit Card,8587 Kim Springs Apt. 041,9367 Robert Streets,2024-12-12T00:00:00.000,2024-12-15T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4006,747,2024-07-26T00:00:00.000,Delivered,579.33,14.92,Debit Card,2163 Steven Lodge Suite 604,9349 Jeffery Ridges,2024-07-26T00:00:00.000,2024-07-31T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3980,745,2024-12-04T00:00:00.000,Delivered,3076.66,6.39,PayPal,77085 Walters Manors Apt. 605,3473 Gabriel Estate,2024-12-04T00:00:00.000,2024-12-04T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4005,747,2024-03-31T00:00:00.000,Delivered,4270.54,15.31,Credit Card,283 Michael Inlet Apt. 633,75387 Mallory Mountain,2024-03-31T00:00:00.000,2024-04-01T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4004,747,2024-09-17T00:00:00.000,Delivered,3275.64,8.99,Credit Card,3299 Calhoun Fork,863 Russell Cliffs Apt. 192,2024-09-17T00:00:00.000,2024-09-22T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4003,747,2024-10-30T00:00:00.000,Delivered,4748.54,10.24,Debit Card,2836 Caitlin Village Suite 914,108 Christine Knoll,2024-10-30T00:00:00.000,2024-10-31T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4002,747,2024-08-18T00:00:00.000,Delivered,1162.5,9.79,Credit Card,419 Newman Branch,49628 Lori Highway Apt. 772,2024-08-18T00:00:00.000,2024-08-18T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4001,747,2024-05-31T00:00:00.000,Delivered,4521.21,18.52,PayPal,676 Christine Avenue Apt. 812,33233 Hernandez Field Apt. 812,2024-05-31T00:00:00.000,2024-06-04T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
4000,747,2024-07-04T00:00:00.000,Delivered,2768.64,12.67,Debit Card,0638 Ramos Lakes,230 Sutton Parks Apt. 694,2024-07-04T00:00:00.000,2024-07-07T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3999,746,2023-05-17T00:00:00.000,Delivered,3600.63,14.56,Debit Card,79025 Edward Cape,23004 Shane Ramp,2023-05-17T00:00:00.000,2023-05-19T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3998,746,2023-06-29T00:00:00.000,Delivered,1453.64,7.74,PayPal,454 Dale Center Suite 417,109 James Loaf,2023-06-29T00:00:00.000,2023-07-02T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3997,746,2024-05-24T00:00:00.000,Delivered,960.01,15.97,Debit Card,33056 Anthony Branch Suite 257,713 Samantha Harbors,2024-05-24T00:00:00.000,2024-05-24T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3996,746,2024-10-03T00:00:00.000,Delivered,146.66,9.68,Credit Card,0613 Amanda Circles Suite 456,4819 Sawyer Lodge Apt. 098,2024-10-03T00:00:00.000,2024-10-03T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
3995,746,2024-04-23T00:00:00.000,Delivered,728.22,6.14,Debit Card,7153 Heather Harbor,80416 Thomas Harbors Suite 396,2024-04-23T00:00:00.000,2024-04-23T00:00:00.000,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
