CUSTOMER_ID,EMAIL,FIRST_NAME,LAST_NAME,AGE,GENDER,ANNUAL_INCOME,MARITAL_STATUS,EDUCATION,LOCATION_TYPE,CITY,STATE,COUNTRY,SIGNUP_DATE,LAST_LOGIN,PREFERRED_CHANNEL,IS_ACTIVE,DATA_SOURCE,BATCH_ID,LOADED_AT
1000158,shawngonzalez@example.org,Brandi,Barry,55,M,55691,Single,Master,Rural,South Aaronland,Michigan,USA,2025-01-07T10:23:44.104,2025-01-08T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000499,logan45@example.com,Nathaniel,Kane,36,F,82177,Married,Master,Suburban,Angelashire,Rhode Island,USA,2024-12-23T10:23:44.104,2024-12-27T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000500,dannydavis@example.org,Marvin,Nelson,65,M,92739,Single,Bachelor,Suburban,South Bethanybury,Utah,USA,2024-12-24T10:23:44.104,2024-12-27T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000501,colton42@example.org,Sarah,Esparza,45,M,45591,Widowed,Master,Rural,Daisyfort,Minnesota,USA,2024-12-15T10:23:44.104,2024-12-17T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000829,richard58@example.com,Amy,Kane,29,M,99196,Widowed,Master,Urban,Lake Stephenchester,Massachusetts,USA,2024-12-17T10:23:44.104,2024-12-18T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000842,othomas@example.org,Shawn,Petersen,27,M,100630,Single,Some College,Urban,East Mark,North Dakota,USA,2024-12-28T10:23:44.104,2024-12-30T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000841,janicerice@example.org,Sydney,Carpenter,31,F,74730,Married,High School,Urban,Brookschester,West Virginia,USA,2024-12-30T10:23:44.104,2025-01-04T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000840,stevenschneider@example.org,Robert,Coleman,51,F,64274,Widowed,Some College,Suburban,Anthonychester,Wyoming,USA,2024-12-18T10:23:44.104,2024-12-23T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000839,myersstephen@example.com,Steven,Garcia,59,F,52051,Married,Master,Suburban,Joneston,Nevada,USA,2024-12-18T10:23:44.104,2024-12-20T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000838,tylerandrea@example.com,Cindy,Frye,63,M,110639,Divorced,High School,Urban,Bennettfurt,California,USA,2025-01-07T10:23:44.104,2025-01-10T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000837,david24@example.net,Craig,Johnson,69,Other,55330,Divorced,Some College,Suburban,Mooreland,Washington,USA,2024-12-30T10:23:44.104,2024-12-30T10:23:44.104,Email,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000836,lawrencemichele@example.com,Charlene,Newman,39,Other,37327,Divorced,PhD,Urban,Schneiderfort,New York,USA,2025-01-03T10:23:44.104,2025-01-05T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000835,lloyddavid@example.com,Timothy,English,41,M,53995,Single,Master,Urban,South Cherylfurt,New Hampshire,USA,2024-12-15T10:23:44.104,2024-12-15T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000834,johnrivera@example.com,William,Knight,57,F,81402,Married,Some College,Urban,Powershaven,Michigan,USA,2025-01-06T10:23:44.104,2025-01-07T10:23:44.104,Web,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000833,ryanfranklin@example.com,Thomas,Robinson,30,Other,49856,Widowed,Master,Urban,South Curtis,Montana,USA,2025-01-03T10:23:44.104,2025-01-05T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000832,timothy46@example.com,Raymond,Hunter,64,F,64313,Married,Master,Suburban,Lake John,Georgia,USA,2025-01-11T10:23:44.104,2025-01-12T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000831,steven09@example.org,Maria,Martinez,18,Other,46765,Single,Master,Rural,Michelleview,Kentucky,USA,2025-01-04T10:23:44.104,2025-01-05T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000830,michealharper@example.net,Shannon,Steele,64,M,61457,Divorced,Some College,Urban,South Thomasbury,Florida,USA,2024-12-24T10:23:44.104,2024-12-28T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000828,hernandezrebecca@example.org,Jennifer,Brown,47,M,104527,Single,PhD,Urban,East Markside,Georgia,USA,2025-01-03T10:23:44.104,2025-01-05T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000875,shieldssheila@example.org,Elizabeth,Johnson,18,F,85336,Single,Master,Suburban,Tranview,Rhode Island,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000827,ajohnson@example.org,Heather,Mcdaniel,50,Other,56137,Divorced,PhD,Urban,North Robert,Indiana,USA,2025-01-01T10:23:44.104,2025-01-06T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000826,gravesabigail@example.net,Angela,Jensen,47,F,54405,Married,High School,Urban,Muellermouth,Missouri,USA,2025-01-11T10:23:44.104,2025-01-11T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000825,leewayne@example.net,Rita,Sullivan,53,Other,74773,Widowed,Master,Urban,Hillville,North Carolina,USA,2025-01-12T10:23:44.104,2025-01-12T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000824,aesparza@example.org,Mario,Owens,62,F,142686,Single,High School,Urban,Holmesberg,Michigan,USA,2025-01-02T10:23:44.104,2025-01-06T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000823,stacy61@example.com,Monica,Gonzales,42,F,94571,Married,PhD,Urban,North Tinamouth,Arizona,USA,2024-12-30T10:23:44.104,2024-12-31T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000822,justinayala@example.org,Vanessa,Owens,29,M,77849,Widowed,Master,Suburban,Lake Caseychester,Indiana,USA,2025-01-09T10:23:44.104,2025-01-11T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000821,pwhite@example.com,Dana,Carter,43,M,78571,Widowed,Master,Urban,Benjaminshire,Pennsylvania,USA,2024-12-17T10:23:44.104,2024-12-20T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000820,jknight@example.org,James,Stein,45,Other,107366,Widowed,High School,Suburban,Roweville,Kentucky,USA,2025-01-05T10:23:44.104,2025-01-06T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000819,nphillips@example.com,Tina,Porter,75,Other,32974,Widowed,Master,Rural,West Jenniferberg,Oklahoma,USA,2025-01-01T10:23:44.104,2025-01-04T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000818,byrdjoseph@example.org,Francisco,Conley,30,M,77707,Widowed,Some College,Urban,Veronicaburgh,Indiana,USA,2024-12-16T10:23:44.104,2024-12-17T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000817,annaburch@example.com,Jonathon,Burke,39,Other,52890,Divorced,Bachelor,Urban,West Hannah,Mississippi,USA,2024-12-31T10:23:44.104,2024-12-31T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000816,jennifergillespie@example.com,Lauren,Green,35,F,95898,Divorced,PhD,Suburban,Kimberlyberg,North Dakota,USA,2024-12-30T10:23:44.104,2025-01-02T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000815,dramsey@example.net,Joseph,Jones,52,Other,39609,Divorced,PhD,Urban,Melissaland,Alaska,USA,2024-12-21T10:23:44.104,2024-12-25T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000843,lruiz@example.net,Virginia,Phillips,38,M,71034,Married,Master,Urban,Lake Dawnfurt,Idaho,USA,2024-12-13T10:23:44.104,2024-12-15T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000844,underwoodsara@example.net,Cynthia,Munoz,49,Other,57232,Divorced,Bachelor,Urban,Bradleyburgh,Colorado,USA,2024-12-21T10:23:44.104,2024-12-23T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000845,andersonchristopher@example.com,Kyle,Conner,53,M,50752,Married,Some College,Suburban,Lake Alyssamouth,Oklahoma,USA,2024-12-17T10:23:44.104,2024-12-21T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000846,ujones@example.org,Kristopher,Miller,58,Other,24620,Divorced,PhD,Suburban,North Nicholas,Louisiana,USA,2024-12-20T10:23:44.104,2024-12-25T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000873,gregoryrobbins@example.com,Ariana,Morgan,59,M,80032,Single,High School,Suburban,West Danabury,Iowa,USA,2024-12-30T10:23:44.104,2025-01-01T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000872,evelyn65@example.org,Stephanie,Smith,31,M,72151,Single,Bachelor,Urban,New Anitatown,Illinois,USA,2024-12-20T10:23:44.104,2024-12-22T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000871,brownshannon@example.com,Samantha,Benson,46,Other,99856,Married,Master,Suburban,Kleintown,New York,USA,2024-12-26T10:23:44.104,2024-12-26T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000870,rodriguezcarrie@example.org,Billy,Walker,43,F,59935,Widowed,High School,Urban,Lake Crystal,Connecticut,USA,2024-12-17T10:23:44.104,2024-12-17T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000869,chunter@example.net,John,Hernandez,59,F,116318,Single,Bachelor,Rural,Brooksville,Ohio,USA,2025-01-12T10:23:44.104,2025-01-12T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000868,smurillo@example.org,Joseph,Roman,29,F,32965,Divorced,Some College,Urban,Dylanburgh,South Dakota,USA,2024-12-29T10:23:44.104,2025-01-01T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000867,williamthomas@example.org,Jenna,Jones,56,F,16510,Single,Some College,Rural,Aprilfurt,Florida,USA,2024-12-24T10:23:44.104,2024-12-29T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000866,torresalexander@example.net,David,Hughes,44,F,55904,Single,PhD,Suburban,South Beckyfort,Kansas,USA,2024-12-16T10:23:44.104,2024-12-19T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000865,gabriel78@example.org,Samuel,Diaz,41,Other,54520,Married,Master,Rural,South Christiantown,Minnesota,USA,2024-12-27T10:23:44.104,2025-01-01T10:23:44.104,Mobile App,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000864,rsanchez@example.com,Dana,Bowers,50,M,120145,Single,High School,Urban,Williamstad,Vermont,USA,2025-01-04T10:23:44.104,2025-01-09T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000863,kaitlynmorgan@example.com,Shawn,Cordova,36,M,89241,Divorced,Some College,Suburban,Martinborough,Delaware,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000862,jacquelinedowns@example.org,Paul,Snyder,30,F,97579,Single,Master,Rural,Donaldhaven,New York,USA,2024-12-17T10:23:44.104,2024-12-21T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000861,sherrigomez@example.net,William,Fitzgerald,56,M,83461,Single,Master,Suburban,Hendersonland,Washington,USA,2024-12-18T10:23:44.104,2024-12-20T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000860,warreneric@example.net,Andre,Fitzgerald,52,M,57213,Single,High School,Urban,Carrview,Arkansas,USA,2025-01-10T10:23:44.104,2025-01-10T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000859,heather95@example.net,Donald,Soto,55,M,51935,Divorced,Bachelor,Rural,East Andrea,Indiana,USA,2025-01-07T10:23:44.104,2025-01-09T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000858,robertsjeffery@example.org,David,Nelson,49,Other,70714,Divorced,Master,Urban,Patriciaton,Nebraska,USA,2024-12-22T10:23:44.104,2024-12-24T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000857,leon88@example.org,Justin,Mills,36,M,62284,Single,Some College,Rural,Kristinatown,New Hampshire,USA,2024-12-13T10:23:44.104,2024-12-16T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000856,earl96@example.com,Jesse,Garcia,18,M,90422,Single,Master,Urban,Port Lisaberg,New Jersey,USA,2024-12-26T10:23:44.104,2024-12-31T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000855,cabrerarachel@example.net,Patrick,Bauer,61,M,61388,Married,Master,Rural,Smithbury,Montana,USA,2024-12-26T10:23:44.104,2024-12-28T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000854,christinarice@example.net,Katherine,Ball,43,Other,35764,Single,Master,Rural,Markston,California,USA,2024-12-23T10:23:44.104,2024-12-25T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000853,martinblake@example.org,Christopher,Berry,55,Other,121996,Widowed,High School,Rural,Loriton,Indiana,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000852,browncatherine@example.net,Tony,Brown,51,F,57762,Married,Master,Urban,Hendersonmouth,Georgia,USA,2025-01-11T10:23:44.104,2025-01-12T10:23:44.104,Mobile App,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000851,mooredonald@example.org,Denise,Nguyen,54,Other,98290,Divorced,Master,Suburban,North Eric,Nevada,USA,2024-12-17T10:23:44.104,2024-12-18T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000850,hcochran@example.com,Wayne,Hudson,50,M,79675,Widowed,Bachelor,Suburban,Heatherside,Oklahoma,USA,2025-01-02T10:23:44.104,2025-01-06T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000849,cassidywinters@example.com,Tony,Cox,52,F,70387,Widowed,Master,Rural,New Charleshaven,Virginia,USA,2024-12-23T10:23:44.104,2024-12-23T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000848,xmelendez@example.net,Jessica,Johnson,29,F,44667,Single,Bachelor,Suburban,Randallfort,Georgia,USA,2025-01-03T10:23:44.104,2025-01-07T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000847,pharris@example.net,Randy,Kelley,46,M,123167,Widowed,High School,Suburban,New Lindsay,New Hampshire,USA,2024-12-24T10:23:44.104,2024-12-28T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000814,lynchronnie@example.com,Kirk,Stevens,46,F,90583,Divorced,PhD,Urban,North Kelsey,Idaho,USA,2024-12-15T10:23:44.104,2024-12-20T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000813,ruizaaron@example.net,Jennifer,Martin,38,F,103430,Divorced,Master,Suburban,East Tina,Washington,USA,2024-12-22T10:23:44.104,2024-12-25T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000812,brianwebb@example.net,Timothy,Harris,73,M,97401,Widowed,Some College,Rural,Taylorhaven,Maine,USA,2024-12-18T10:23:44.104,2024-12-18T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000781,kennethperry@example.org,Abigail,Murphy,18,F,91521,Widowed,Some College,Suburban,North Davidton,Hawaii,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000779,erichardson@example.org,Ross,Rodriguez,67,M,56866,Single,Master,Suburban,Jordantown,Arizona,USA,2024-12-24T10:23:44.104,2024-12-28T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000778,jonesjennifer@example.org,David,Walker,58,F,40904,Married,Some College,Urban,Valdezton,Oklahoma,USA,2024-12-14T10:23:44.104,2024-12-16T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000777,omartinez@example.org,Wayne,Carroll,41,M,76020,Widowed,Bachelor,Suburban,North Zacharytown,Colorado,USA,2024-12-29T10:23:44.104,2025-01-01T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000776,aprilavila@example.org,Scott,Campbell,31,F,40193,Divorced,Master,Urban,West Ryanfurt,Minnesota,USA,2024-12-31T10:23:44.104,2025-01-04T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000775,debra60@example.net,Brittany,Sims,43,Other,58889,Married,High School,Suburban,Nicholashaven,New York,USA,2024-12-28T10:23:44.104,2024-12-28T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000774,jennifer78@example.com,Jose,Flores,56,F,101807,Married,Bachelor,Urban,North Michael,Missouri,USA,2025-01-01T10:23:44.104,2025-01-04T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000773,kempmary@example.net,Frances,Allen,30,Other,74053,Widowed,Some College,Suburban,South Brendan,North Carolina,USA,2024-12-21T10:23:44.104,2024-12-21T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000772,zacharygibbs@example.org,Kristen,Ramirez,35,Other,79063,Widowed,Master,Rural,Lowemouth,Maine,USA,2024-12-28T10:23:44.104,2025-01-01T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000771,nicholassnyder@example.net,Jessica,Singleton,69,Other,51287,Widowed,Master,Rural,Port Teresachester,Nebraska,USA,2025-01-04T10:23:44.104,2025-01-05T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000770,jennifergordon@example.org,Andrea,Martin,44,M,118167,Widowed,PhD,Suburban,Paulmouth,Iowa,USA,2024-12-29T10:23:44.104,2025-01-01T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000769,ygriffin@example.net,Mario,Nguyen,27,F,15000,Married,Some College,Urban,Port Bradleytown,North Carolina,USA,2024-12-16T10:23:44.104,2024-12-19T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000768,vbryant@example.org,Darren,Mclaughlin,52,M,49018,Married,Bachelor,Suburban,Thompsonfurt,Tennessee,USA,2025-01-04T10:23:44.104,2025-01-04T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000767,smithbeth@example.org,Anthony,Campbell,38,M,17158,Widowed,PhD,Urban,Port Mary,Minnesota,USA,2024-12-30T10:23:44.104,2024-12-31T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000766,beth87@example.net,Sara,Stone,49,Other,60571,Divorced,Master,Urban,Garciabury,Tennessee,USA,2025-01-07T10:23:44.104,2025-01-07T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000765,ugonzalez@example.net,David,Benitez,47,M,15000,Widowed,Some College,Rural,Port Jose,Illinois,USA,2025-01-02T10:23:44.104,2025-01-03T10:23:44.104,Email,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000764,bowersjustin@example.org,Rachael,Hubbard,37,Other,31411,Divorced,Some College,Urban,East Melissachester,Louisiana,USA,2024-12-25T10:23:44.104,2024-12-27T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000763,lisa65@example.com,William,Wilson,73,F,111297,Widowed,Some College,Urban,New Jennifer,New Jersey,USA,2024-12-20T10:23:44.104,2024-12-22T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000762,pattersonmaria@example.com,Hayden,Howard,39,Other,97662,Single,High School,Urban,Suttonview,Washington,USA,2025-01-06T10:23:44.104,2025-01-06T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000761,kelly98@example.org,Hannah,Hall,41,M,36216,Divorced,Some College,Urban,Darrenside,Nevada,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000760,troybeck@example.net,James,Ortiz,63,M,82462,Married,High School,Suburban,Lake Erin,Missouri,USA,2025-01-02T10:23:44.104,2025-01-02T10:23:44.104,Web,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000759,ijohnson@example.com,Michelle,Tate,29,Other,120622,Widowed,PhD,Urban,Port Andrealand,Arizona,USA,2025-01-11T10:23:44.104,2025-01-12T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000758,jamestucker@example.com,Curtis,Stevenson,67,F,83924,Divorced,PhD,Rural,New Michael,Washington,USA,2025-01-04T10:23:44.104,2025-01-07T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000757,rbarrera@example.org,Yvonne,Watson,43,Other,61347,Widowed,High School,Urban,Christinafort,Nevada,USA,2025-01-09T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000756,david76@example.org,Amy,Smith,34,F,15000,Divorced,Some College,Suburban,East Michael,Oregon,USA,2025-01-04T10:23:44.104,2025-01-08T10:23:44.104,Email,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000755,tyler30@example.org,James,Scott,27,M,59190,Widowed,Bachelor,Urban,New Danamouth,Ohio,USA,2024-12-17T10:23:44.104,2024-12-19T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000754,nsolomon@example.com,Kelsey,Small,46,Other,109325,Divorced,Some College,Urban,Port Reginaton,Vermont,USA,2025-01-09T10:23:44.104,2025-01-12T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000753,jessicaray@example.net,Mark,Manning,55,F,93659,Divorced,Some College,Suburban,East Jeremymouth,Pennsylvania,USA,2024-12-22T10:23:44.104,2024-12-27T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000780,mary14@example.org,Tonya,Allen,44,M,42583,Single,PhD,Rural,Moorehaven,Massachusetts,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Email,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000782,williamcollins@example.com,Michael,Best,56,M,56560,Widowed,Bachelor,Urban,South Jeffery,North Carolina,USA,2025-01-04T10:23:44.104,2025-01-05T10:23:44.104,Email,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000811,wdavis@example.net,Julia,Goodman,58,M,44955,Single,Some College,Urban,West Justinland,Michigan,USA,2025-01-04T10:23:44.104,2025-01-05T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000783,shannon52@example.com,Collin,Bell,46,Other,80478,Single,PhD,Rural,South Stanleyhaven,Indiana,USA,2024-12-16T10:23:44.104,2024-12-16T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
