order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
384000384,1000181,2025-01-09 07:42:22.498875,Processing,1529.31,18.69,Credit Card,9331 Griffith Oval Apt. 360,39914 Harris Flats Suite 015,2025-01-09 07:42:22.498875,2025-01-09 07:42:22.498875
385000385,1000181,2025-01-09 07:42:22.498875,Processing,1119.46,8.93,Credit Card,8767 Lewis Mission,32554 Eric Pine,2025-01-09 07:42:22.498875,2025-01-09 07:42:22.498875
386000386,1000182,2025-01-05 07:42:22.498875,Delivered,884.37,6.09,Credit Card,23742 Kelly Causeway,01947 Scott Estate Suite 420,2025-01-05 07:42:22.498875,2025-01-06 07:42:22.498875
387000387,1000182,2025-01-10 07:42:22.498875,Processing,4425.44,5.88,Credit Card,6966 Saunders Manors,60993 Estrada Tunnel,2025-01-10 07:42:22.498875,2025-01-10 07:42:22.498875
388000388,1000182,2025-01-05 07:42:22.498875,Delivered,1699.91,10.58,Credit Card,70043 Davis Point Suite 828,9106 Becker Cove,2025-01-05 07:42:22.498875,2025-01-06 07:42:22.498875
389000389,1000182,2025-01-05 07:42:22.498875,Delivered,946.8,17.11,Credit Card,60684 Diamond Brook,9054 Cindy Flats,2025-01-05 07:42:22.498875,2025-01-06 07:42:22.498875
390000390,1000183,2025-01-10 07:42:22.498875,Processing,2775.37,16.21,Credit Card,9527 Powell Brooks,607 Washington Hollow Suite 496,2025-01-10 07:42:22.498875,2025-01-11 07:42:22.498875
391000391,1000184,2025-01-11 07:42:22.498875,Pending,1133.43,17.31,Credit Card,85766 Todd Glen,312 Russell Park Apt. 519,2025-01-11 07:42:22.498875,2025-01-11 07:42:22.498875
392000392,1000184,2025-01-10 07:42:22.498875,Processing,4198.48,6.06,Credit Card,638 Frank Center Apt. 039,5614 Scott Causeway,2025-01-10 07:42:22.498875,2025-01-11 07:42:22.498875
393000393,1000184,2025-01-10 07:42:22.498875,Processing,1454.34,18.59,Debit Card,2460 Cooper Squares,349 Alexandria Mission Apt. 479,2025-01-10 07:42:22.498875,2025-01-12 07:42:22.498875
394000394,1000185,2024-12-24 07:42:22.498875,Delivered,3840.72,9.68,Debit Card,12590 Stacey Forks Apt. 892,82955 Fletcher Mountains,2024-12-24 07:42:22.498875,2024-12-25 07:42:22.498875
395000395,1000185,2025-01-05 07:42:22.498875,Delivered,879.52,17.16,Debit Card,5362 Ramirez Crescent,622 Brian Pine Apt. 802,2025-01-05 07:42:22.498875,2025-01-07 07:42:22.498875
396000396,1000185,2024-12-29 07:42:22.498875,Delivered,2125.78,11.2,Debit Card,3386 Beth Stravenue Suite 693,442 Michael Field Suite 202,2024-12-29 07:42:22.498875,2024-12-29 07:42:22.498875
397000397,1000185,2024-12-24 07:42:22.498875,Delivered,3771.57,17.86,PayPal,7133 Cooley Lake Suite 731,6431 Zimmerman Common Apt. 176,2024-12-24 07:42:22.498875,2024-12-25 07:42:22.498875
398000398,1000185,2024-12-24 07:42:22.498875,Delivered,1879.87,6.73,Debit Card,64918 Smith Common,22488 Judith Viaduct,2024-12-24 07:42:22.498875,2024-12-26 07:42:22.498875
399000399,1000186,2025-01-09 07:42:22.498875,Processing,3027.07,18.89,Credit Card,8049 Shelton Greens Suite 390,6372 Brian Hill Suite 849,2025-01-09 07:42:22.498875,2025-01-11 07:42:22.498875
400000400,1000186,2025-01-09 07:42:22.498875,Processing,2419.12,6.06,Credit Card,0939 Nicholas Flat,2955 Jackson Plains,2025-01-09 07:42:22.498875,2025-01-10 07:42:22.498875
401000401,1000187,2024-12-20 07:42:22.498875,Delivered,6817.23,13.42,Credit Card,129 Courtney Throughway,7551 Michael Cape Suite 118,2024-12-20 07:42:22.498875,2024-12-20 07:42:22.498875
402000402,1000187,2024-12-29 07:42:22.498875,Delivered,1092.47,18.39,PayPal,0086 Stanley Crescent Apt. 042,1486 Mendoza Garden Suite 489,2024-12-29 07:42:22.498875,2024-12-30 07:42:22.498875
403000403,1000187,2024-12-27 07:42:22.498875,Delivered,1797.63,16.46,Debit Card,8230 Shane Plains Apt. 632,7292 Kevin Port,2024-12-27 07:42:22.498875,2024-12-27 07:42:22.498875
404000404,1000189,2025-01-11 07:42:22.498875,Pending,2511.57,17.93,Debit Card,8727 Jesse Port Suite 474,095 Powers Crossroad,2025-01-11 07:42:22.498875,2025-01-12 07:42:22.498875
405000405,1000190,2024-12-29 07:42:22.498875,Delivered,5238.16,7.91,PayPal,708 Ryan Island Suite 886,18597 Campbell Meadow,2024-12-29 07:42:22.498875,2024-12-30 07:42:22.498875
406000406,1000190,2024-12-17 07:42:22.498875,Delivered,5839.9,13.13,PayPal,375 Brianna Roads Suite 884,98356 Gutierrez Mountains Apt. 688,2024-12-17 07:42:22.498875,2024-12-17 07:42:22.498875
407000407,1000190,2024-12-31 07:42:22.498875,Delivered,2902.06,18.82,Credit Card,984 Washington Grove Suite 889,7989 Jones Port,2024-12-31 07:42:22.498875,2025-01-02 07:42:22.498875
408000408,1000190,2025-01-11 07:42:22.498875,Pending,3668.81,9.96,PayPal,61440 Mason Street,491 Aguirre Lane,2025-01-11 07:42:22.498875,2025-01-12 07:42:22.498875
409000409,1000191,2024-12-29 07:42:22.498875,Delivered,383.3,14.3,PayPal,760 Corey Vista Apt. 128,749 Willie Neck Suite 752,2024-12-29 07:42:22.498875,2024-12-30 07:42:22.498875
410000410,1000192,2025-01-12 07:42:22.498875,Pending,2971.2,8.09,Debit Card,9351 Megan Expressway Suite 754,006 Michael Summit Suite 181,2025-01-12 07:42:22.498875,2025-01-12 07:42:22.498875
411000411,1000192,2025-01-12 07:42:22.498875,Pending,1853.37,19.05,PayPal,275 Laurie Lakes Apt. 916,204 William Common Suite 735,2025-01-12 07:42:22.498875,2025-01-14 07:42:22.498875
412000412,1000192,2025-01-12 07:42:22.498875,Pending,1649.62,9.64,Debit Card,903 James Shores,879 Andrea Turnpike,2025-01-12 07:42:22.498875,2025-01-12 07:42:22.498875
413000413,1000193,2024-12-15 07:42:22.498875,Delivered,4316.5,8.5,Credit Card,6431 Moore Orchard,6591 Foster Spring,2024-12-15 07:42:22.498875,2024-12-17 07:42:22.498875
414000414,1000193,2024-12-22 07:42:22.498875,Delivered,7483.19,5.29,Credit Card,62190 Greene Inlet Suite 652,23633 James Freeway Suite 703,2024-12-22 07:42:22.498875,2024-12-24 07:42:22.498875
415000415,1000194,2024-12-31 07:42:22.498875,Delivered,2227.75,7.66,Credit Card,02774 Thomas Shoals Apt. 106,895 Michael Shore Suite 533,2024-12-31 07:42:22.498875,2025-01-01 07:42:22.498875
416000416,1000195,2024-12-30 07:42:22.498875,Delivered,4133.54,14.31,Credit Card,0864 Silva Court Apt. 101,08238 Gina Falls Apt. 747,2024-12-30 07:42:22.498875,2025-01-01 07:42:22.498875
417000417,1000195,2025-01-07 07:42:22.498875,Shipped,4000.32,19.97,PayPal,9994 Joshua Grove,0675 Corey Tunnel Apt. 914,2025-01-07 07:42:22.498875,2025-01-08 07:42:22.498875
418000418,1000195,2024-12-30 07:42:22.498875,Delivered,4154.78,16.91,Credit Card,97135 Holloway Neck Apt. 844,875 Thomas Mill Suite 999,2024-12-30 07:42:22.498875,2024-12-31 07:42:22.498875
419000419,1000196,2024-12-19 07:42:22.498875,Delivered,734.91,17.19,PayPal,4230 Cook Junction,8678 Veronica Neck Apt. 189,2024-12-19 07:42:22.498875,2024-12-19 07:42:22.498875
420000420,1000196,2025-01-02 07:42:22.498875,Delivered,3926.38,8.22,Debit Card,19174 Christina Cliff,315 Cory Pass Suite 679,2025-01-02 07:42:22.498875,2025-01-04 07:42:22.498875
421000421,1000196,2024-12-25 07:42:22.498875,Delivered,4612.98,8.89,Credit Card,4356 Douglas Stream,3575 Lynn Plaza,2024-12-25 07:42:22.498875,2024-12-26 07:42:22.498875
422000422,1000197,2025-01-03 07:42:22.498875,Delivered,2663.61,5.66,Credit Card,0797 Santiago Summit,78759 Robert Turnpike,2025-01-03 07:42:22.498875,2025-01-03 07:42:22.498875
423000423,1000197,2024-12-29 07:42:22.498875,Delivered,2005.41,13.92,Debit Card,5793 Gray Parks,75142 Jeffrey Forest Apt. 162,2024-12-29 07:42:22.498875,2024-12-31 07:42:22.498875
424000424,1000198,2024-12-25 07:42:22.498875,Delivered,2036.5,15.11,Debit Card,7295 Moore Track,6858 Maxwell Trail,2024-12-25 07:42:22.498875,2024-12-25 07:42:22.498875
425000425,1000198,2025-01-11 07:42:22.498875,Pending,1025.41,5.15,PayPal,69075 Ramirez Rapids,316 Joshua Ridges Apt. 366,2025-01-11 07:42:22.498875,2025-01-13 07:42:22.498875
426000426,1000199,2024-12-27 07:42:22.498875,Delivered,1425.29,8.24,Credit Card,3037 Phillips Mills Apt. 350,0266 Booth Roads Suite 985,2024-12-27 07:42:22.498875,2024-12-27 07:42:22.498875
427000427,1000199,2024-12-27 07:42:22.498875,Delivered,282.03,18.46,Credit Card,22177 Todd Mountain Suite 061,682 Joyce Skyway,2024-12-27 07:42:22.498875,2024-12-28 07:42:22.498875
428000428,1000199,2025-01-01 07:42:22.498875,Delivered,1569.7,6.89,Credit Card,2791 Johnson Prairie Apt. 195,0332 Pamela Inlet,2025-01-01 07:42:22.498875,2025-01-03 07:42:22.498875
429000429,1000200,2025-01-12 07:42:22.498875,Pending,1610.67,15.48,Credit Card,47613 Tucker Mews Apt. 000,5026 Casey Terrace Suite 945,2025-01-12 07:42:22.498875,2025-01-14 07:42:22.498875
430000430,1000200,2025-01-12 07:42:22.498875,Pending,1688.1,14.4,Debit Card,5206 Wang Field Suite 821,21653 Charles Roads,2025-01-12 07:42:22.498875,2025-01-13 07:42:22.498875
431000431,1000201,2024-12-25 07:42:22.498875,Delivered,1841.31,14.23,PayPal,546 Lawson Cliffs,53410 Chavez Freeway,2024-12-25 07:42:22.498875,2024-12-25 07:42:22.498875
432000432,1000201,2024-12-25 07:42:22.498875,Delivered,2379.99,10.61,PayPal,49368 Ronald Plains Suite 117,0880 Kim Spring Apt. 582,2024-12-25 07:42:22.498875,2024-12-25 07:42:22.498875
433000433,1000202,2025-01-11 07:42:22.498875,Pending,1858.26,5.89,Debit Card,765 Ingram Roads Apt. 242,3181 Kristen Well Apt. 684,2025-01-11 07:42:22.498875,2025-01-11 07:42:22.498875
434000434,1000202,2024-12-23 07:42:22.498875,Delivered,3337.18,5.29,Credit Card,113 Beck Fords Apt. 096,91919 Walters Haven Apt. 964,2024-12-23 07:42:22.498875,2024-12-25 07:42:22.498875
435000435,1000203,2025-01-04 07:42:22.498875,Delivered,3805.83,15.76,Debit Card,683 Moore Vista Suite 704,160 Thomas Expressway,2025-01-04 07:42:22.498875,2025-01-04 07:42:22.498875
436000436,1000203,2025-01-04 07:42:22.498875,Delivered,6903.89,12.51,Credit Card,79215 Hart Tunnel,28203 Cameron Ford,2025-01-04 07:42:22.498875,2025-01-06 07:42:22.498875
437000437,1000203,2025-01-06 07:42:22.498875,Shipped,3585.93,13.55,Debit Card,99606 Mccullough Drive Suite 023,4047 Smith Trafficway,2025-01-06 07:42:22.498875,2025-01-08 07:42:22.498875
438000438,1000204,2024-12-13 07:42:22.498875,Delivered,784.6,19.8,Credit Card,7094 Jaclyn Brooks,168 Richardson Bypass,2024-12-13 07:42:22.498875,2024-12-14 07:42:22.498875
439000439,1000205,2025-01-04 07:42:22.498875,Delivered,1378.02,11.88,PayPal,58150 Susan Loaf Suite 171,8717 Lisa Ville,2025-01-04 07:42:22.498875,2025-01-04 07:42:22.498875
440000440,1000208,2025-01-06 07:42:22.498875,Shipped,2687.52,7.41,Credit Card,3927 Crawford Mall Suite 215,9619 Willis Circles Apt. 828,2025-01-06 07:42:22.498875,2025-01-07 07:42:22.498875
441000441,1000208,2025-01-02 07:42:22.498875,Delivered,1424.66,8.83,PayPal,53792 Wood Keys,6262 Walker Crossroad Apt. 946,2025-01-02 07:42:22.498875,2025-01-02 07:42:22.498875
442000442,1000209,2024-12-29 07:42:22.498875,Delivered,2691.86,13.06,Debit Card,7308 Logan Estates,572 Adams Fort Apt. 746,2024-12-29 07:42:22.498875,2024-12-29 07:42:22.498875
443000443,1000210,2025-01-11 07:42:22.498875,Pending,2768.22,19.21,Credit Card,65418 Ashley Meadow,4148 James Place Suite 759,2025-01-11 07:42:22.498875,2025-01-11 07:42:22.498875
444000444,1000211,2025-01-03 07:42:22.498875,Delivered,570.16,9.97,Credit Card,65245 Stanley Ports Suite 650,50175 Beverly Tunnel Suite 831,2025-01-03 07:42:22.498875,2025-01-05 07:42:22.498875
445000445,1000211,2024-12-27 07:42:22.498875,Delivered,4338.54,5.48,PayPal,558 Gregory Throughway,4345 Gregory Lakes,2024-12-27 07:42:22.498875,2024-12-27 07:42:22.498875
446000446,1000211,2025-01-12 07:42:22.498875,Pending,1399.9,14.56,PayPal,77516 Derek Overpass,961 Gonzalez Villages Suite 204,2025-01-12 07:42:22.498875,2025-01-14 07:42:22.498875
447000447,1000211,2025-01-04 07:42:22.498875,Delivered,841.11,8.64,PayPal,39064 Laura Rue,071 Lin Inlet,2025-01-04 07:42:22.498875,2025-01-05 07:42:22.498875
448000448,1000212,2024-12-29 07:42:22.498875,Delivered,2081.61,8.3,PayPal,20034 Melanie Fields,43933 Andrew Creek,2024-12-29 07:42:22.498875,2024-12-31 07:42:22.498875
449000449,1000212,2025-01-02 07:42:22.498875,Delivered,1404.49,19.37,Debit Card,264 Fernandez Overpass,8168 April Cove,2025-01-02 07:42:22.498875,2025-01-04 07:42:22.498875
450000450,1000212,2024-12-29 07:42:22.498875,Delivered,1377.37,9.85,Credit Card,8420 Justin View Suite 943,72135 Shane Court Suite 853,2024-12-29 07:42:22.498875,2024-12-29 07:42:22.498875
451000451,1000213,2025-01-07 07:42:22.498875,Shipped,2156.96,13.9,PayPal,116 Bell Route,7246 Jackson Mill,2025-01-07 07:42:22.498875,2025-01-07 07:42:22.498875
452000452,1000213,2024-12-31 07:42:22.498875,Delivered,530.93,5.7,PayPal,54337 Michael Prairie Apt. 891,195 Armstrong Summit,2024-12-31 07:42:22.498875,2025-01-02 07:42:22.498875
453000453,1000214,2025-01-07 07:42:22.498875,Shipped,5941.31,18.23,PayPal,8887 Harold Extension,119 Cynthia Track Apt. 054,2025-01-07 07:42:22.498875,2025-01-09 07:42:22.498875
454000454,1000215,2025-01-07 07:42:22.498875,Shipped,6233.07,6.17,Credit Card,9280 Samantha Village,347 Cheryl Extension Suite 713,2025-01-07 07:42:22.498875,2025-01-07 07:42:22.498875
455000455,1000215,2025-01-06 07:42:22.498875,Shipped,1000.27,11.67,Credit Card,7138 Hoover Extension Suite 080,12036 Angela Place,2025-01-06 07:42:22.498875,2025-01-06 07:42:22.498875
456000456,1000216,2024-12-21 07:42:22.498875,Delivered,1440.55,16.28,PayPal,420 Joshua Inlet,9628 Erika Flat Suite 265,2024-12-21 07:42:22.498875,2024-12-23 07:42:22.498875
457000457,1000216,2024-12-20 07:42:22.498875,Delivered,2283.32,7.52,Debit Card,4503 Hector Ramp,49287 Stephen Crossroad Apt. 397,2024-12-20 07:42:22.498875,2024-12-22 07:42:22.498875
458000458,1000218,2025-01-07 07:42:22.498875,Shipped,3881.03,6.01,Debit Card,892 Sanchez Circle,96778 Jessica Mount,2025-01-07 07:42:22.498875,2025-01-07 07:42:22.498875
459000459,1000218,2024-12-27 07:42:22.498875,Delivered,6180.14,10.49,Credit Card,82999 Carolyn Shores,3968 Paul Motorway Apt. 299,2024-12-27 07:42:22.498875,2024-12-29 07:42:22.498875
460000460,1000219,2025-01-06 07:42:22.498875,Shipped,8572.25,9.98,Debit Card,691 Kimberly Expressway,7162 Phillips Turnpike,2025-01-06 07:42:22.498875,2025-01-08 07:42:22.498875
461000461,1000220,2025-01-02 07:42:22.498875,Delivered,4139.1,15.35,Credit Card,866 Mendez Haven Apt. 049,38898 Mason Field Apt. 593,2025-01-02 07:42:22.498875,2025-01-03 07:42:22.498875
462000462,1000220,2025-01-02 07:42:22.498875,Delivered,3824.68,12.75,Credit Card,4857 Jason Mews Suite 344,992 Ryan Pass Apt. 969,2025-01-02 07:42:22.498875,2025-01-03 07:42:22.498875
463000463,1000221,2025-01-01 07:42:22.498875,Delivered,2894.14,16.48,Credit Card,928 Richardson Station Suite 710,73540 Karen Pines,2025-01-01 07:42:22.498875,2025-01-01 07:42:22.498875
464000464,1000223,2024-12-26 07:42:22.498875,Delivered,2082.3,19.69,Debit Card,402 Morton Hills Suite 357,723 Tanya Walk,2024-12-26 07:42:22.498875,2024-12-27 07:42:22.498875
465000465,1000224,2024-12-30 07:42:22.498875,Delivered,2664.71,7.59,Credit Card,1935 Robert Plain,43197 Savannah Stream,2024-12-30 07:42:22.498875,2025-01-01 07:42:22.498875
466000466,1000224,2025-01-09 07:42:22.498875,Processing,3459.93,19.93,Credit Card,66132 Rhodes Lane Suite 291,2300 Kenneth Village Apt. 849,2025-01-09 07:42:22.498875,2025-01-09 07:42:22.498875
467000467,1000225,2025-01-11 07:42:22.498875,Pending,79.16,7.66,PayPal,594 Nguyen Overpass,2918 Hall Mews,2025-01-11 07:42:22.498875,2025-01-13 07:42:22.498875
468000468,1000225,2025-01-08 07:42:22.498875,Shipped,4301.44,14.38,PayPal,947 Joan Mews Apt. 587,10151 Schultz Forks,2025-01-08 07:42:22.498875,2025-01-08 07:42:22.498875
469000469,1000226,2025-01-04 07:42:22.498875,Delivered,4126.72,9.18,Debit Card,6193 Cheryl Lodge,821 Fisher Hills,2025-01-04 07:42:22.498875,2025-01-04 07:42:22.498875
470000470,1000227,2025-01-07 07:42:22.498875,Shipped,5480.4,16.24,PayPal,265 Cunningham Summit Suite 177,47845 Bradley Avenue Suite 359,2025-01-07 07:42:22.498875,2025-01-09 07:42:22.498875
471000471,1000227,2025-01-07 07:42:22.498875,Shipped,1227.53,15.66,Debit Card,34916 Valentine Plain,79143 Reese Valleys Suite 670,2025-01-07 07:42:22.498875,2025-01-09 07:42:22.498875
472000472,1000228,2024-12-26 07:42:22.498875,Delivered,1947.22,5.2,Credit Card,37916 Miles Extensions,68007 Harris Expressway,2024-12-26 07:42:22.498875,2024-12-27 07:42:22.498875
473000473,1000228,2024-12-26 07:42:22.498875,Delivered,897.37,15.72,Credit Card,514 Jo Garden,3568 Jones Village,2024-12-26 07:42:22.498875,2024-12-26 07:42:22.498875
474000474,1000228,2024-12-26 07:42:22.498875,Delivered,2364.48,11.58,PayPal,00477 Kyle Forks,382 Courtney Street Apt. 946,2024-12-26 07:42:22.498875,2024-12-28 07:42:22.498875
475000475,1000229,2025-01-06 07:42:22.498875,Shipped,3783.38,5.62,Credit Card,701 Ann Pike Apt. 186,33825 Robertson Glens,2025-01-06 07:42:22.498875,2025-01-07 07:42:22.498875
476000476,1000229,2025-01-04 07:42:22.498875,Delivered,3562.69,10.94,PayPal,8161 Linda Ways,8795 Allen Lodge Apt. 988,2025-01-04 07:42:22.498875,2025-01-06 07:42:22.498875
477000477,1000230,2024-12-18 07:42:22.498875,Delivered,1944.38,13.92,PayPal,8367 Stephanie Corners Suite 132,9937 Perry Island,2024-12-18 07:42:22.498875,2024-12-19 07:42:22.498875
478000478,1000230,2025-01-01 07:42:22.498875,Delivered,7305.02,10.97,Credit Card,4217 Martha Unions,6508 Malone Tunnel Apt. 562,2025-01-01 07:42:22.498875,2025-01-01 07:42:22.498875
479000479,1000231,2024-12-22 07:42:22.498875,Delivered,879.57,5.34,Credit Card,0007 Morton Forest,0594 Leslie Plain,2024-12-22 07:42:22.498875,2024-12-23 07:42:22.498875
480000480,1000231,2024-12-22 07:42:22.498875,Delivered,4451.87,18.25,PayPal,29244 Bradley Track Suite 320,46445 Patrick Manor,2024-12-22 07:42:22.498875,2024-12-23 07:42:22.498875
481000481,1000231,2024-12-31 07:42:22.498875,Delivered,1290.15,17.98,Debit Card,9349 Brianna Stravenue Apt. 764,7531 Brett Island Suite 886,2024-12-31 07:42:22.498875,2025-01-02 07:42:22.498875
482000482,1000232,2025-01-06 07:42:22.498875,Shipped,843.95,6.79,Credit Card,956 Stephanie Mews,029 Sean Lodge,2025-01-06 07:42:22.498875,2025-01-08 07:42:22.498875
483000483,1000232,2024-12-26 07:42:22.498875,Delivered,4163.85,17.32,PayPal,9473 Brittany Path,8714 Benjamin Locks Apt. 796,2024-12-26 07:42:22.498875,2024-12-26 07:42:22.498875
484000484,1000232,2025-01-08 07:42:22.498875,Shipped,1161.23,13.51,PayPal,4081 Roger Mountains Suite 194,055 Nunez Club Apt. 272,2025-01-08 07:42:22.498875,2025-01-08 07:42:22.498875
485000485,1000232,2024-12-27 07:42:22.498875,Delivered,3716.34,5.84,PayPal,07038 John Park,18130 Williams Motorway,2024-12-27 07:42:22.498875,2024-12-28 07:42:22.498875
486000486,1000232,2024-12-29 07:42:22.498875,Delivered,1455.62,19.31,Debit Card,376 Marshall Ramp Apt. 670,891 Rogers Point Apt. 310,2024-12-29 07:42:22.498875,2024-12-30 07:42:22.498875
487000487,1000232,2024-12-22 07:42:22.498875,Delivered,6224.13,7.29,PayPal,7448 Hunter Islands,059 Walters Forks Suite 643,2024-12-22 07:42:22.498875,2024-12-23 07:42:22.498875
488000488,1000233,2025-01-11 07:42:22.498875,Pending,838.17,9.55,PayPal,111 Lisa Stream Suite 493,8998 Jacob Light,2025-01-11 07:42:22.498875,2025-01-12 07:42:22.498875
489000489,1000236,2024-12-24 07:42:22.498875,Delivered,1037.58,5.54,Debit Card,828 Melissa Trafficway Apt. 237,08033 Wallace Stravenue,2024-12-24 07:42:22.498875,2024-12-25 07:42:22.498875
490000490,1000237,2024-12-28 07:42:22.498875,Delivered,200.06,16.55,Credit Card,26277 Francis Springs Apt. 177,5805 Alvarez Squares Suite 884,2024-12-28 07:42:22.498875,2024-12-30 07:42:22.498875
491000491,1000237,2024-12-30 07:42:22.498875,Delivered,1648.71,10.16,PayPal,50165 Karla Curve Apt. 367,483 Julia Hills,2024-12-30 07:42:22.498875,2024-12-30 07:42:22.498875
492000492,1000237,2025-01-08 07:42:22.498875,Shipped,2878.07,17.7,PayPal,3063 Liu Trace,28467 Snow Hill Apt. 358,2025-01-08 07:42:22.498875,2025-01-08 07:42:22.498875
493000493,1000237,2025-01-04 07:42:22.498875,Delivered,4762.7,8.25,PayPal,6124 Brittany Spring,5605 Miller Gateway Suite 071,2025-01-04 07:42:22.498875,2025-01-06 07:42:22.498875
494000494,1000238,2024-12-26 07:42:22.498875,Delivered,2307.67,15.43,Credit Card,9038 Jennifer Crescent,13182 Shaffer Junctions Suite 208,2024-12-26 07:42:22.498875,2024-12-26 07:42:22.498875
495000495,1000239,2024-12-27 07:42:22.498875,Delivered,2984.07,12.72,Credit Card,21891 Rebecca Drive Suite 224,13372 Sherry Walks Apt. 422,2024-12-27 07:42:22.498875,2024-12-29 07:42:22.498875
496000496,1000240,2024-12-20 07:42:22.498875,Delivered,3033.48,12.39,Credit Card,6193 Gordon Vista,800 Michael Hill,2024-12-20 07:42:22.498875,2024-12-22 07:42:22.498875
497000497,1000241,2024-12-27 07:42:22.498875,Delivered,4004.02,18.95,Credit Card,2289 Jesse Junction,5429 William Squares Suite 200,2024-12-27 07:42:22.498875,2024-12-29 07:42:22.498875
498000498,1000242,2025-01-09 07:42:22.498875,Processing,1876.84,13.56,Credit Card,01781 Johnson Forge,0956 Christine Wells,2025-01-09 07:42:22.498875,2025-01-11 07:42:22.498875
499000499,1000242,2025-01-09 07:42:22.498875,Processing,3210.89,17.07,PayPal,67658 Harris Path Suite 826,6707 Randy Pike,2025-01-09 07:42:22.498875,2025-01-09 07:42:22.498875
500000500,1000242,2025-01-09 07:42:22.498875,Processing,948.7,10.48,Debit Card,56143 Judith Ports,90202 Carol Camp Suite 210,2025-01-09 07:42:22.498875,2025-01-09 07:42:22.498875
501000501,1000243,2025-01-05 07:42:22.498875,Delivered,3619.61,8.68,Credit Card,9364 Edward Groves,8621 Sheila Loaf Suite 310,2025-01-05 07:42:22.498875,2025-01-05 07:42:22.498875
502000502,1000243,2024-12-21 07:42:22.498875,Delivered,4406.47,17.52,PayPal,62301 Beverly Meadow,887 Emily Forges Suite 650,2024-12-21 07:42:22.498875,2024-12-21 07:42:22.498875
503000503,1000244,2025-01-02 07:42:22.498875,Delivered,1593.32,19.7,PayPal,468 Lawson Shore,78210 Ryan Lock Suite 131,2025-01-02 07:42:22.498875,2025-01-04 07:42:22.498875
504000504,1000244,2025-01-02 07:42:22.498875,Delivered,2514.44,18.74,Debit Card,44775 Wong Curve,65355 Lopez Vista,2025-01-02 07:42:22.498875,2025-01-03 07:42:22.498875
505000505,1000244,2025-01-02 07:42:22.498875,Delivered,2692.65,9.96,Debit Card,04069 Valencia Falls Apt. 163,04398 Kim Manors Suite 183,2025-01-02 07:42:22.498875,2025-01-04 07:42:22.498875
506000506,1000244,2025-01-02 07:42:22.498875,Delivered,2784.59,19.86,Credit Card,5661 Jeremy Crescent Suite 797,6487 Rodriguez Pines,2025-01-02 07:42:22.498875,2025-01-03 07:42:22.498875
507000507,1000245,2024-12-22 07:42:22.498875,Delivered,903.68,8.6,Debit Card,37476 Gomez Ports,70493 Bennett Plaza,2024-12-22 07:42:22.498875,2024-12-23 07:42:22.498875
508000508,1000245,2024-12-22 07:42:22.498875,Delivered,5677.69,9.06,PayPal,045 Lauren Forges,6059 Rebekah Trail,2024-12-22 07:42:22.498875,2024-12-22 07:42:22.498875
509000509,1000248,2025-01-05 07:42:22.498875,Delivered,951.36,9.21,PayPal,529 Cooper Highway,891 Roger Dale,2025-01-05 07:42:22.498875,2025-01-06 07:42:22.498875
510000510,1000248,2025-01-05 07:42:22.498875,Delivered,680.13,5.33,Debit Card,47600 Sean Streets Apt. 836,5563 Kaitlyn Brook Apt. 648,2025-01-05 07:42:22.498875,2025-01-06 07:42:22.498875
511000511,1000248,2025-01-05 07:42:22.498875,Delivered,3180.54,17.58,PayPal,0129 Miranda Mall Suite 872,797 Clark Center Suite 152,2025-01-05 07:42:22.498875,2025-01-05 07:42:22.498875
512000512,1000248,2025-01-05 07:42:22.498875,Delivered,2741.82,10.99,Debit Card,0666 Andrew Glen,79809 Tina Prairie,2025-01-05 07:42:22.498875,2025-01-06 07:42:22.498875
513000513,1000249,2024-12-31 07:42:22.498875,Delivered,4307.48,9.53,Credit Card,68702 Wright Pines,305 Burns Hill,2024-12-31 07:42:22.498875,2024-12-31 07:42:22.498875
514000514,1000249,2025-01-01 07:42:22.498875,Delivered,842.94,16.65,Credit Card,019 Bradley Track Suite 174,763 Andrew Forest,2025-01-01 07:42:22.498875,2025-01-02 07:42:22.498875
515000515,1000249,2025-01-07 07:42:22.498875,Shipped,2449.67,10.77,Debit Card,6509 Rowe Shore,22961 Roberts Crest,2025-01-07 07:42:22.498875,2025-01-08 07:42:22.498875
516000516,1000249,2024-12-23 07:42:22.498875,Delivered,1565.73,13.17,PayPal,681 Nicole Glen,4800 Jones Ridges,2024-12-23 07:42:22.498875,2024-12-23 07:42:22.498875
517000517,1000250,2025-01-03 07:42:22.498875,Delivered,3269.44,16.65,PayPal,557 Scott Valley Suite 309,67821 Garcia Circles,2025-01-03 07:42:22.498875,2025-01-05 07:42:22.498875
518000518,1000250,2024-12-30 07:42:22.498875,Delivered,1116.57,8.3,Credit Card,327 Ferrell Unions Suite 208,168 Brooke Field,2024-12-30 07:42:22.498875,2025-01-01 07:42:22.498875
519000519,1000252,2024-12-31 07:42:22.498875,Delivered,5995.55,5.27,Credit Card,27656 Jones Groves,092 Carroll Villages,2024-12-31 07:42:22.498875,2025-01-01 07:42:22.498875
520000520,1000253,2025-01-07 07:42:22.498875,Shipped,2557.24,12.96,Credit Card,3115 Hughes Mountain,3211 Bishop Manors,2025-01-07 07:42:22.498875,2025-01-07 07:42:22.498875
